Date,Adj Close_AARON.NS,Close_AARON.NS,High_AARON.NS,Low_AARON.NS,Open_AARON.NS,Volume_AARON.NS,Date
2020-07-13,22.45980453491211,23.047616958618164,23.047616958618164,22.576189041137695,22.576189041137695,31500,2020-07-13
2020-07-20,22.76607322692871,23.361902236938477,24.566665649414062,23.099998474121094,23.833332061767578,107100,2020-07-20
2020-07-27,22.510848999023438,23.099998474121094,23.30952262878418,22.78571319580078,23.20475959777832,94500,2020-07-27
2020-08-03,22.99577522277832,23.59761619567871,24.566665649414062,23.30952262878418,24.566665649414062,31500,2020-08-03
2020-08-10,23.531749725341797,24.14761734008789,24.14761734008789,23.28333282470703,23.571426391601562,81900,2020-08-10
2020-08-17,25.922279357910156,26.242855072021484,26.242855072021484,25.273807525634766,25.273807525634766,31500,2020-08-17
2020-08-24,27.371030807495117,27.709522247314453,27.709522247314453,25.771427154541016,26.321426391601562,69300,2020-08-24
2020-08-31,28.64574432373047,29.0,30.5,28.023807525634766,28.023807525634766,181554,2020-08-31
2020-09-07,27.1640682220459,27.5,30.0,27.5,30.0,37800,2020-09-07
2020-09-14,30.226198196411133,30.600000381469727,30.75,28.549999237060547,29.149999618530273,81900,2020-09-14
2020-09-21,28.151853561401367,28.5,30.5,28.25,29.0,63000,2020-09-21
2020-09-28,28.151853561401367,28.5,30.75,28.25,30.25,37800,2020-09-28
2020-10-05,28.151853561401367,28.5,29.25,28.5,29.0,31500,2020-10-05
2020-10-12,27.262845993041992,27.600000381469727,29.0,27.25,27.25,44100,2020-10-12
2020-10-19,27.262845993041992,27.600000381469727,29.0,27.25,29.0,31500,2020-10-19
2020-10-26,26.917123794555664,27.25,27.75,27.25,27.600000381469727,31500,2020-10-26
2020-11-02,32.3005485534668,32.70000076293945,33.0,27.25,27.25,90338,2020-11-02
2020-11-09,31.707874298095703,32.099998474121094,33.70000076293945,28.0,33.70000076293945,42384,2020-11-09
2020-11-16,45.83319091796875,46.400001525878906,46.400001525878906,28.100000381469727,32.099998474121094,78945,2020-11-16
2020-11-23,60.79812240600586,61.54999923706055,67.94999694824219,47.349998474121094,51.0,270455,2020-11-23
2020-11-30,53.488525390625,54.150001525878906,61.54999923706055,52.849998474121094,61.54999923706055,90656,2020-11-30
2020-12-07,49.142269134521484,49.75,56.0,47.099998474121094,53.0,82591,2020-12-07
2020-12-14,50.525169372558594,51.150001525878906,53.54999923706055,47.45000076293945,51.0,61889,2020-12-14
2020-12-21,48.5989875793457,49.20000076293945,51.400001525878906,47.650001525878906,49.599998474121094,42719,2020-12-21
2020-12-28,51.21661376953125,51.849998474121094,53.5,49.599998474121094,49.79999923706055,39876,2020-12-28
2021-01-04,53.34035110473633,54.0,55.900001525878906,50.45000076293945,50.45000076293945,28727,2021-01-04
2021-01-11,50.772117614746094,51.400001525878906,56.70000076293945,50.400001525878906,56.70000076293945,27279,2021-01-11
2021-01-18,47.66059494018555,48.25,53.5,47.650001525878906,53.5,10079,2021-01-18
2021-01-25,48.50020980834961,49.099998474121094,50.650001525878906,45.04999923706055,48.25,14516,2021-01-25
2021-02-01,47.56181716918945,48.150001525878906,50.54999923706055,46.54999923706055,50.099998474121094,45530,2021-02-01
2021-02-08,57.39026641845703,58.099998474121094,61.099998474121094,48.349998474121094,49.95000076293945,66914,2021-02-08
2021-02-15,58.871944427490234,59.599998474121094,63.900001525878906,52.150001525878906,59.29999923706055,73867,2021-02-15
2021-02-22,59.85972595214844,60.599998474121094,63.54999923706055,56.75,60.0,17293,2021-02-22
2021-03-01,57.637210845947266,58.349998474121094,63.0,55.25,62.0,28004,2021-03-01
2021-03-08,62.230411529541016,63.0,66.94999694824219,57.70000076293945,62.04999923706055,17304,2021-03-08
2021-03-15,58.57561111450195,59.29999923706055,64.0,57.349998474121094,63.0,10573,2021-03-15
2021-03-22,54.673858642578125,55.349998474121094,60.25,54.54999923706055,59.70000076293945,12353,2021-03-22
2021-03-29,57.09393310546875,57.79999923706055,58.45000076293945,54.099998474121094,55.349998474121094,5053,2021-03-29
2021-04-05,55.809814453125,56.5,60.20000076293945,54.04999923706055,60.20000076293945,5527,2021-04-05
2021-04-12,54.92080307006836,55.599998474121094,57.650001525878906,53.25,57.650001525878906,2934,2021-04-12
2021-04-19,52.648902893066406,53.29999923706055,60.0,45.04999923706055,55.599998474121094,21596,2021-04-19
2021-04-26,50.821502685546875,51.45000076293945,54.849998474121094,50.29999923706055,54.849998474121094,13561,2021-04-26
2021-05-03,53.98241424560547,54.650001525878906,55.45000076293945,51.400001525878906,54.45000076293945,14775,2021-05-03
2021-05-10,80.35624694824219,81.3499984741211,81.3499984741211,53.29999923706055,54.650001525878906,191470,2021-05-10
2021-05-17,95.02484893798828,96.19999694824219,106.55000305175781,75.6500015258789,89.44999694824219,362648,2021-05-17
2021-05-24,85.83846282958984,86.9000015258789,91.4000015258789,82.55000305175781,91.4000015258789,77137,2021-05-24
2021-05-31,84.1098403930664,85.1500015258789,91.69999694824219,82.6500015258789,87.94999694824219,65407,2021-05-31
2021-06-07,80.7513656616211,81.75,86.69999694824219,79.0,84.0,35951,2021-06-07
2021-06-14,67.1693344116211,68.0,82.94999694824219,67.94999694824219,82.94999694824219,43598,2021-06-14
2021-06-21,79.41786193847656,80.4000015258789,80.5,65.05000305175781,67.9000015258789,71724,2021-06-21
2021-06-28,82.973876953125,84.0,84.9000015258789,76.30000305175781,80.75,47700,2021-06-28
2021-07-05,96.70408630371094,97.9000015258789,97.9000015258789,80.80000305175781,85.94999694824219,76981,2021-07-05
2021-07-12,120.36151123046875,121.8499984741211,124.75,102.75,102.75,373713,2021-07-12
2021-07-19,117.69450378417969,119.1500015258789,122.0,106.0,116.1500015258789,90960,2021-07-19
2021-07-26,119.71945190429688,121.19999694824219,136.0,120.0,125.0999984741211,100663,2021-07-26
2021-08-02,114.2866439819336,115.69999694824219,125.5,111.0999984741211,125.5,97835,2021-08-02
2021-08-09,103.2728500366211,104.55000305175781,119.9000015258789,100.55000305175781,119.9000015258789,95082,2021-08-09
2021-08-16,98.58087158203125,99.80000305175781,107.05000305175781,98.55000305175781,106.6500015258789,25907,2021-08-16
2021-08-23,101.19850158691406,102.44999694824219,103.0,92.0999984741211,99.80000305175781,40229,2021-08-23
2021-08-30,100.75399780273438,102.0,108.6500015258789,98.3499984741211,107.5,48489,2021-08-30
2021-09-06,98.92659759521484,100.1500015258789,105.94999694824219,98.5,100.3499984741211,19150,2021-09-06
2021-09-13,99.7662124633789,101.0,109.80000305175781,100.0,102.19999694824219,46800,2021-09-13
2021-09-20,100.55644226074219,101.80000305175781,103.30000305175781,95.19999694824219,101.6500015258789,29380,2021-09-20
2021-09-27,98.08699035644531,99.30000305175781,104.5,97.1500015258789,103.1500015258789,27376,2021-09-27
2021-10-04,112.16291046142578,113.55000305175781,123.0,99.4000015258789,99.4000015258789,66450,2021-10-04
2021-10-11,105.7423095703125,107.05000305175781,117.9000015258789,104.80000305175781,117.9000015258789,25787,2021-10-11
2021-10-18,102.03811645507812,103.30000305175781,110.0,99.5,107.30000305175781,41252,2021-10-18
2021-10-25,102.8283462524414,104.0999984741211,111.19999694824219,99.25,103.30000305175781,54423,2021-10-25
2021-11-01,108.60688781738281,109.94999694824219,113.8499984741211,100.3499984741211,108.80000305175781,35448,2021-11-01
2021-11-08,114.82992553710938,116.25,117.0,103.4000015258789,112.1500015258789,51169,2021-11-08
2021-11-15,112.31107330322266,113.69999694824219,117.3499984741211,108.25,117.0,26653,2021-11-15
2021-11-22,102.48262786865234,103.75,119.0,102.0,119.0,42288,2021-11-22
2021-11-29,115.81770324707031,117.25,122.5,102.19999694824219,102.19999694824219,62852,2021-11-29
2021-12-06,111.91596984863281,113.30000305175781,123.0999984741211,110.05000305175781,118.05000305175781,22804,2021-12-06
2021-12-13,109.34771728515625,110.69999694824219,124.5999984741211,110.1500015258789,111.05000305175781,28062,2021-12-13
2021-12-20,109.00199890136719,110.3499984741211,117.94999694824219,102.0,115.0,26308,2021-12-20
2021-12-27,112.55802154541016,113.94999694824219,119.0,106.30000305175781,107.0,54431,2021-12-27
2022-01-03,140.95681762695312,142.6999969482422,151.5500030517578,111.69999694824219,113.94999694824219,307470,2022-01-03
2022-01-10,131.8692169189453,133.5,144.89999389648438,127.3499984741211,144.89999389648438,49833,2022-01-10
2022-01-17,130.0911865234375,131.6999969482422,144.10000610351562,128.10000610351562,132.0,47408,2022-01-17
2022-01-24,126.23884582519531,127.80000305175781,131.6999969482422,119.05000305175781,131.6999969482422,22460,2022-01-24
2022-01-31,128.36256408691406,129.9499969482422,139.8000030517578,126.5,128.0,39784,2022-01-31
2022-02-07,125.3004379272461,126.8499984741211,133.10000610351562,125.44999694824219,132.6999969482422,13590,2022-02-07
2022-02-14,120.50968170166016,122.0,126.8499984741211,114.55000305175781,126.8499984741211,24042,2022-02-14
2022-02-21,111.47145080566406,112.8499984741211,124.6500015258789,106.3499984741211,124.6500015258789,24004,2022-02-21
2022-02-28,108.55750274658203,109.9000015258789,116.94999694824219,107.25,116.0,15800,2022-02-28
2022-03-07,114.87931823730469,116.30000305175781,120.6500015258789,106.0,106.0999984741211,15949,2022-03-07
2022-03-14,113.29885864257812,114.69999694824219,121.0,110.0,119.94999694824219,18355,2022-03-14
2022-03-21,113.2000732421875,114.5999984741211,119.9000015258789,108.1500015258789,115.0,21159,2022-03-21
2022-03-28,113.15069580078125,114.55000305175781,117.0999984741211,111.1500015258789,117.0999984741211,12259,2022-03-28
2022-04-04,117.79328155517578,119.25,123.44999694824219,114.5,116.80000305175781,22282,2022-04-04
2022-04-11,118.68228912353516,120.1500015258789,125.25,115.05000305175781,119.0999984741211,19007,2022-04-11
2022-04-18,118.87983703613281,120.3499984741211,124.94999694824219,116.1500015258789,120.0,17236,2022-04-18
2022-04-25,117.99082946777344,119.44999694824219,123.0,116.05000305175781,122.5999984741211,13316,2022-04-25
2022-05-02,113.49642181396484,114.9000015258789,119.44999694824219,110.0,119.44999694824219,12800,2022-05-02
2022-05-09,113.89153289794922,115.30000305175781,117.6500015258789,109.0,114.0,31038,2022-05-09
2022-05-16,115.52136993408203,116.94999694824219,129.0,115.30000305175781,118.9000015258789,26012,2022-05-16
2022-05-23,114.1878662109375,115.5999984741211,122.75,111.0,116.1500015258789,15440,2022-05-23
2022-05-30,113.10130310058594,114.5,123.8499984741211,113.3499984741211,116.05000305175781,16469,2022-05-30
2022-06-06,112.95314025878906,114.3499984741211,121.69999694824219,107.0,113.05000305175781,16777,2022-06-06
2022-06-13,108.50810241699219,109.8499984741211,118.44999694824219,109.05000305175781,116.6500015258789,6553,2022-06-13
2022-06-20,112.60741424560547,114.0,119.8499984741211,109.0999984741211,109.9000015258789,12949,2022-06-20
2022-06-27,113.29885864257812,114.69999694824219,119.0,110.1500015258789,116.5999984741211,22510,2022-06-27
2022-07-04,113.99031066894531,115.4000015258789,117.0,111.0,114.69999694824219,12782,2022-07-04
2022-07-11,124.65837860107422,126.19999694824219,126.80000305175781,112.55000305175781,117.0,99526,2022-07-11
2022-07-18,118.28717041015625,119.75,135.0,118.6500015258789,129.6999969482422,42188,2022-07-18
2022-07-25,128.8070526123047,130.39999389648438,137.0,117.55000305175781,123.5,120800,2022-07-25
2022-08-01,128.16502380371094,129.75,136.0,123.3499984741211,135.0,47665,2022-08-01
2022-08-08,135.57339477539062,137.25,143.1999969482422,128.89999389648438,130.0,62623,2022-08-08
2022-08-15,130.68385314941406,132.3000030517578,139.89999389648438,131.0,137.25,17999,2022-08-15
2022-08-22,135.474609375,137.14999389648438,141.9499969482422,128.0,134.0,49349,2022-08-22
2022-08-29,176.714599609375,178.89999389648438,207.8000030517578,130.0,138.0,867823,2022-08-29
2022-09-05,178.01522827148438,179.35000610351562,206.0,177.64999389648438,182.39999389648438,284259,2022-09-05
2022-09-12,168.73480224609375,170.0,189.9499969482422,169.0500030517578,189.9499969482422,69807,2022-09-12
2022-09-19,157.7670440673828,158.9499969482422,176.89999389648438,155.60000610351562,171.89999389648438,32204,2022-09-19
2022-09-26,154.5412139892578,155.6999969482422,163.8000030517578,150.0,157.0,19934,2022-09-26
2022-10-03,164.11941528320312,165.35000610351562,168.0,156.0,159.9499969482422,16158,2022-10-03
2022-10-10,157.51890563964844,158.6999969482422,167.9499969482422,153.60000610351562,165.35000610351562,22779,2022-10-10
2022-10-17,152.60574340820312,153.75,164.8000030517578,149.0,164.75,22715,2022-10-17
2022-10-24,154.8886260986328,156.0500030517578,160.0,150.0,155.0,9396,2022-10-24
2022-10-31,154.73973083496094,155.89999389648438,160.0,153.0500030517578,160.0,12865,2022-10-31
2022-11-07,161.24098205566406,162.4499969482422,165.0,152.0500030517578,155.0,22947,2022-11-07
2022-11-14,158.21368408203125,159.39999389648438,168.14999389648438,155.10000610351562,166.0,27123,2022-11-14
2022-11-21,156.77447509765625,157.9499969482422,160.0,153.5500030517578,160.0,12682,2022-11-21
2022-11-28,156.62559509277344,157.8000030517578,161.5,156.0,159.0,16124,2022-11-28
2022-12-05,168.6355438232422,169.89999389648438,180.0,158.0,158.0,40480,2022-12-05
2022-12-12,162.87872314453125,164.10000610351562,179.0,163.10000610351562,176.9499969482422,36179,2022-12-12
2022-12-19,155.68267822265625,156.85000610351562,175.0,152.14999389648438,170.0,42760,2022-12-19
2022-12-26,171.21620178222656,172.5,174.0,152.10000610351562,160.0,29597,2022-12-26
2023-01-02,169.677734375,170.9499969482422,178.0,168.0,175.5,18879,2023-01-02
2023-01-09,171.7124786376953,173.0,175.0,160.0,174.39999389648438,69165,2023-01-09
2023-01-16,181.24102783203125,182.60000610351562,194.25,168.0500030517578,175.0,97664,2023-01-16
2023-01-23,179.45443725585938,180.8000030517578,193.8000030517578,177.9499969482422,190.8000030517578,58556,2023-01-23
2023-01-30,175.8315887451172,177.14999389648438,189.8000030517578,172.0,178.0,40550,2023-01-30
2023-02-06,177.8166961669922,179.14999389648438,185.0,174.9499969482422,175.0,25600,2023-02-06
2023-02-13,174.29312133789062,175.60000610351562,184.0,173.0500030517578,184.0,21574,2023-02-13
2023-02-20,215.58352661132812,217.1999969482422,236.0,171.3000030517578,172.25,450860,2023-02-20
2023-02-27,191.26585388183594,192.6999969482422,207.0,186.25,206.35000610351562,111643,2023-02-27
2023-03-06,189.13185119628906,190.5500030517578,198.8000030517578,181.89999389648438,187.10000610351562,62574,2023-03-06
2023-03-13,181.68768310546875,183.0500030517578,192.5,172.10000610351562,189.0,71985,2023-03-13
2023-03-20,179.50405883789062,180.85000610351562,192.0,175.6999969482422,180.89999389648438,40973,2023-03-20
2023-03-27,181.98545837402344,183.35000610351562,187.0,177.0,187.0,30552,2023-03-27
2023-04-03,191.811767578125,193.25,194.25,180.0500030517578,186.89999389648438,22381,2023-04-03
2023-04-10,196.32791137695312,197.8000030517578,202.9499969482422,192.5,199.1999969482422,47147,2023-04-10
2023-04-17,214.04505920410156,215.64999389648438,228.4499969482422,198.0,198.0,92100,2023-04-17
2023-04-24,219.75225830078125,221.39999389648438,222.0500030517578,215.25,215.25,38764,2023-04-24
2023-05-01,216.17906188964844,217.8000030517578,223.75,210.60000610351562,221.39999389648438,24894,2023-05-01
2023-05-08,213.64804077148438,215.25,224.4499969482422,200.0,218.5,71375,2023-05-08
2023-05-15,220.74481201171875,222.39999389648438,260.3500061035156,216.25,219.8000030517578,285956,2023-05-15
2023-05-22,224.8639373779297,226.5500030517578,230.0500030517578,212.5500030517578,224.8000030517578,98322,2023-05-22
2023-05-29,220.05003356933594,221.6999969482422,230.5,210.0500030517578,226.5500030517578,124573,2023-05-29
2023-06-05,216.27830505371094,217.89999389648438,230.6999969482422,217.0500030517578,224.9499969482422,80523,2023-06-05
2023-06-12,218.809326171875,220.4499969482422,227.39999389648438,218.25,221.89999389648438,40185,2023-06-12
2023-06-19,215.385009765625,217.0,226.5,211.0,221.9499969482422,75749,2023-06-19
2023-06-26,217.32049560546875,218.9499969482422,226.0,215.10000610351562,226.0,36626,2023-06-26
2023-07-03,235.13690185546875,236.89999389648438,256.5,217.14999389648438,222.0,185370,2023-07-03
2023-07-10,230.9185333251953,232.64999389648438,242.0,222.5,242.0,40130,2023-07-10
2023-07-17,227.09719848632812,228.8000030517578,238.0,227.0,234.0,40979,2023-07-17
2023-07-24,234.34286499023438,236.10000610351562,241.0,228.0,228.0,25057,2023-07-24
2023-07-31,233.79696655273438,235.5500030517578,241.0,230.0,240.6999969482422,23942,2023-07-31
2023-08-07,243.7225341796875,245.5500030517578,257.0,233.0,238.0,46582,2023-08-07
2023-08-14,270.1742248535156,272.20001220703125,272.20001220703125,237.0,248.0,58670,2023-08-14
2023-08-21,264.1195983886719,266.1000061035156,293.0,266.1000061035156,280.0,49406,2023-08-21
2023-08-28,267.24615478515625,269.25,272.0,259.75,259.79998779296875,10728,2023-08-28
2023-09-04,252.06434631347656,253.0,269.54998779296875,252.5,269.5,16446,2023-09-04
2023-09-11,254.05694580078125,255.0,257.6499938964844,252.0,253.0,10586,2023-09-11
2023-09-18,249.075439453125,250.0,255.0,250.0,252.0,7655,2023-09-18
2023-09-25,246.43524169921875,247.35000610351562,250.0,242.0,246.0,9769,2023-09-25
2023-10-02,263.173095703125,264.1499938964844,284.6499938964844,247.0,247.35000610351562,30627,2023-10-02
2023-10-09,276.17486572265625,277.20001220703125,286.1000061035156,248.5,250.9499969482422,33638,2023-10-09
2023-10-16,280.6083984375,281.6499938964844,296.0,278.0,295.0,40335,2023-10-16
2023-10-23,282.89990234375,283.95001220703125,304.8500061035156,258.6499938964844,281.6499938964844,71145,2023-10-23
2023-10-30,268.05499267578125,269.04998779296875,303.0,251.25,296.0,133509,2023-10-30
2023-11-06,260.4831237792969,261.45001220703125,276.8500061035156,260.04998779296875,272.0,44936,2023-11-06
2023-11-13,260.6325378417969,261.6000061035156,270.25,256.1000061035156,268.6499938964844,39709,2023-11-13
2023-11-20,257.2451171875,258.20001220703125,266.5,256.3500061035156,266.5,31940,2023-11-20
2023-11-27,272.8870544433594,273.8999938964844,287.0,258.20001220703125,258.20001220703125,41257,2023-11-27
2023-12-04,281.2559814453125,282.29998779296875,288.0,268.04998779296875,279.0,56883,2023-12-04
2023-12-11,291.119384765625,292.20001220703125,326.3999938964844,273.0,282.0,147520,2023-12-11
2023-12-18,286.486572265625,287.54998779296875,300.0,272.0,292.20001220703125,51061,2023-12-18
2023-12-25,281.0567321777344,282.1000061035156,298.95001220703125,276.04998779296875,287.54998779296875,31708,2023-12-25
2024-01-01,279.0143127441406,280.04998779296875,294.0,271.95001220703125,283.0,82892,2024-01-01
2024-01-08,283.5474853515625,284.6000061035156,288.3999938964844,272.5,280.04998779296875,62146,2024-01-08
2024-01-15,283.29840087890625,284.3500061035156,287.70001220703125,273.04998779296875,284.6000061035156,61194,2024-01-15
2024-01-22,274.5807800292969,275.6000061035156,288.0,272.0,284.3500061035156,27646,2024-01-22
2024-01-29,271.04388427734375,272.04998779296875,287.0,268.54998779296875,287.0,52654,2024-01-29
2024-02-05,266.5605163574219,267.54998779296875,275.0,259.70001220703125,275.0,73156,2024-02-05
2024-02-12,248.57728576660156,249.5,271.95001220703125,242.5,271.95001220703125,70050,2024-02-12
2024-02-19,265.364990234375,266.3500061035156,269.95001220703125,250.0500030517578,254.5,44820,2024-02-19
2024-02-26,279.412841796875,280.45001220703125,301.8999938964844,242.5,263.8999938964844,325375,2024-02-26
2024-03-04,280.1102294921875,281.1499938964844,312.1499938964844,249.5500030517578,293.0,238025,2024-03-04
2024-03-11,263.3225402832031,264.29998779296875,288.0,250.5500030517578,284.95001220703125,145435,2024-03-11
2024-03-18,260.9314270019531,261.8999938964844,273.0,252.60000610351562,264.29998779296875,34065,2024-03-18
2024-03-25,259.7856750488281,260.75,267.3500061035156,249.0500030517578,261.8999938964844,30100,2024-03-25
2024-04-01,267.6066589355469,268.6000061035156,271.0,261.0,264.95001220703125,33107,2024-04-01
2024-04-08,258.9886474609375,259.95001220703125,269.29998779296875,255.0,267.0,25048,2024-04-08
2024-04-15,254.6547393798828,255.60000610351562,266.8999938964844,250.25,250.5,25079,2024-04-15
2024-04-22,256.099365234375,257.04998779296875,262.0,251.5500030517578,256.8999938964844,27631,2024-04-22
2024-04-29,261.67864990234375,262.6499938964844,267.1499938964844,257.04998779296875,257.04998779296875,22060,2024-04-29
2024-05-06,258.9388122558594,259.8999938964844,265.3999938964844,242.10000610351562,262.6499938964844,34216,2024-05-06
2024-05-13,278.5161437988281,279.54998779296875,285.0,253.0,263.0,60657,2024-05-13
2024-05-20,269.7984924316406,270.79998779296875,300.0,269.0,278.0,73589,2024-05-20
2024-05-27,265.5144348144531,266.5,277.0,264.20001220703125,270.79998779296875,39036,2024-05-27
2024-06-03,260.6325378417969,261.6000061035156,284.70001220703125,248.0500030517578,271.8500061035156,79901,2024-06-03
2024-06-10,265.0660705566406,266.04998779296875,275.0,263.0,265.5,34663,2024-06-10
2024-06-17,260.53289794921875,261.5,269.0,258.8500061035156,266.04998779296875,30572,2024-06-17
2024-06-24,258.4905090332031,259.45001220703125,264.54998779296875,257.6499938964844,261.5,25195,2024-06-24
2024-07-01,265.11590576171875,266.1000061035156,268.95001220703125,259.0,260.0,39978,2024-07-01
2024-07-08,265.2155456542969,266.20001220703125,270.95001220703125,262.0,270.0,29162,2024-07-08
2024-07-15,261.2801513671875,262.25,274.0,258.6000061035156,272.0,28795,2024-07-15
2024-07-22,261.1307067871094,262.1000061035156,269.0,253.89999389648438,255.0,26439,2024-07-22
2024-07-29,276.1250305175781,277.1499938964844,314.5,265.04998779296875,270.0,650504,2024-07-29
2024-08-05,268.3040466308594,269.29998779296875,279.0,267.0,271.3999938964844,59566,2024-08-05
2024-08-12,270.4959411621094,271.5,280.45001220703125,265.0,269.29998779296875,41772,2024-08-12
2024-08-19,268.3040466308594,269.29998779296875,278.79998779296875,265.29998779296875,274.3999938964844,52417,2024-08-19
2024-08-26,270.1970520019531,271.20001220703125,275.0,267.0,275.0,66155,2024-08-26
2024-09-02,278.9645080566406,280.0,282.5,261.5,269.25,92805,2024-09-02
2024-09-09,268.4535217285156,269.45001220703125,291.0,266.3500061035156,283.0,92548,2024-09-09
2024-09-16,264.51812744140625,265.5,279.0,259.6000061035156,270.0,67245,2024-09-16
2024-09-23,260.45001220703125,260.45001220703125,271.8500061035156,256.04998779296875,265.5,70822,2024-09-23
2024-09-30,260.8999938964844,260.8999938964844,268.95001220703125,252.0,260.04998779296875,58339,2024-09-30
2024-10-07,279.75,279.75,297.0,251.0500030517578,263.0,102689,2024-10-07
2024-10-14,271.6499938964844,271.6499938964844,295.0,267.29998779296875,284.0,82814,2024-10-14
2024-10-21,255.60000610351562,255.60000610351562,273.04998779296875,252.0,272.0,64478,2024-10-21
2024-10-28,269.0,269.0,273.8999938964844,256.54998779296875,260.0,50293,2024-10-28
2024-11-04,271.29998779296875,271.29998779296875,283.0,265.3999938964844,271.0,41032,2024-11-04
2024-11-11,289.25,289.25,304.8999938964844,268.6000061035156,271.0,108979,2024-11-11
2024-11-18,325.3500061035156,325.3500061035156,350.0,273.1000061035156,289.25,553168,2024-11-18
2024-11-25,325.6000061035156,325.6000061035156,348.70001220703125,310.0,336.70001220703125,143417,2024-11-25
2024-12-02,327.6499938964844,327.6499938964844,341.95001220703125,313.45001220703125,325.6000061035156,80462,2024-12-02
2024-12-09,353.1000061035156,353.1000061035156,375.0,326.5,327.6499938964844,200893,2024-12-09
2024-12-16,347.79998779296875,347.79998779296875,380.0,340.0,355.0,144503,2024-12-16
2024-12-23,382.8999938964844,382.8999938964844,417.3500061035156,358.70001220703125,359.0,465612,2024-12-23
2024-12-30,380.25,380.25,393.45001220703125,344.6000061035156,390.6000061035156,119083,2024-12-30
2025-01-06,358.04998779296875,358.04998779296875,398.45001220703125,352.95001220703125,388.0,68661,2025-01-06
2025-01-13,348.8500061035156,348.8500061035156,360.0,341.6000061035156,345.0,52178,2025-01-13
2025-01-20,353.8500061035156,353.8500061035156,378.95001220703125,344.6499938964844,350.0,70217,2025-01-20
2025-01-27,354.1499938964844,354.1499938964844,364.75,324.1499938964844,340.20001220703125,64890,2025-01-27
2025-02-03,373.75,373.75,384.95001220703125,345.0,359.8999938964844,57614,2025-02-03
2025-02-10,340.45001220703125,340.45001220703125,371.29998779296875,328.0,366.0,47384,2025-02-10
2025-02-17,325.6499938964844,325.6499938964844,344.3500061035156,304.95001220703125,334.0,30944,2025-02-17
2025-02-24,348.0,348.0,389.29998779296875,320.54998779296875,329.79998779296875,125818,2025-02-24
2025-03-03,354.75,354.75,358.0,330.0,356.0,37180,2025-03-03
2025-03-10,352.29998779296875,352.29998779296875,387.0,343.8999938964844,354.75,29817,2025-03-10
2025-03-17,341.6000061035156,341.6000061035156,362.0,340.04998779296875,362.0,29486,2025-03-17
2025-03-24,326.6499938964844,326.6499938964844,349.8999938964844,324.0,341.0,32302,2025-03-24
2025-03-31,348.1499938964844,348.1499938964844,351.25,326.6499938964844,326.6499938964844,22851,2025-03-31
2025-04-07,354.95001220703125,354.95001220703125,367.3999938964844,310.0,310.0,44838,2025-04-07
2025-04-14,349.6000061035156,349.6000061035156,365.0,346.3500061035156,365.0,14933,2025-04-14
2025-04-21,343.29998779296875,343.29998779296875,357.0,339.1499938964844,348.54998779296875,23115,2025-04-21
2025-04-28,350.0,350.0,356.04998779296875,335.0,335.29998779296875,16810,2025-04-28
2025-05-05,336.79998779296875,336.79998779296875,352.8999938964844,332.0,343.04998779296875,21274,2025-05-05
2025-05-12,366.25,366.25,369.3500061035156,334.95001220703125,350.8999938964844,39196,2025-05-12
2025-05-19,402.1499938964844,402.1499938964844,425.0,367.54998779296875,372.0,177657,2025-05-19
2025-05-26,385.75,385.75,430.0,381.79998779296875,409.79998779296875,89997,2025-05-26
2025-06-02,398.20001220703125,398.20001220703125,408.79998779296875,375.0,396.0,58987,2025-06-02
2025-06-09,398.5,398.5,407.20001220703125,375.0,405.0,31035,2025-06-09
2025-06-16,388.95001220703125,388.95001220703125,408.79998779296875,385.0,390.5,31993,2025-06-16
2025-06-23,360.3999938964844,360.3999938964844,393.95001220703125,358.0,388.0,65905,2025-06-23
2025-06-30,391.54998779296875,391.54998779296875,394.0,359.5,361.70001220703125,34906,2025-06-30
2025-07-07,361.04998779296875,361.04998779296875,388.0,358.04998779296875,385.0,40999,2025-07-07
2025-07-14,349.3999938964844,349.3999938964844,365.04998779296875,346.0,365.0,45525,2025-07-14
