Date,Adj Close_DPSCLTD.NS,Close_DPSCLTD.NS,High_DPSCLTD.NS,Low_DPSCLTD.NS,Open_DPSCLTD.NS,Volume_DPSCLTD.NS,Date
2023-01-30,11.831465721130371,11.899999618530273,12.649999618530273,11.550000190734863,12.199999809265137,294833,2023-01-30
2023-02-06,11.88117790222168,11.949999809265137,12.149999618530273,11.199999809265137,11.75,286426,2023-02-06
2023-02-13,11.334345817565918,11.399999618530273,12.199999809265137,11.149999618530273,12.199999809265137,236463,2023-02-13
2023-02-20,11.73204231262207,11.800000190734863,12.600000381469727,10.899999618530273,11.550000190734863,293761,2023-02-20
2023-02-27,11.334345817565918,11.399999618530273,12.100000381469727,10.5,11.800000190734863,235190,2023-02-27
2023-03-06,11.88117790222168,11.949999809265137,12.899999618530273,11.649999618530273,11.699999809265137,340122,2023-03-06
2023-03-13,10.986361503601074,11.050000190734863,12.399999618530273,10.949999809265137,12.199999809265137,328031,2023-03-13
2023-03-20,10.389816284179688,10.449999809265137,11.75,10.300000190734863,11.75,250079,2023-03-20
2023-03-27,10.290392875671387,10.350000381469727,10.899999618530273,9.100000381469727,10.449999809265137,568056,2023-03-27
2023-04-03,10.19096851348877,10.25,10.75,10.0,10.699999809265137,181212,2023-04-03
2023-04-10,10.141256332397461,10.199999809265137,10.649999618530273,9.199999809265137,10.5,301802,2023-04-10
2023-04-17,10.19096851348877,10.25,10.649999618530273,10.050000190734863,10.399999618530273,289685,2023-04-17
2023-04-24,10.439529418945312,10.5,11.5,9.949999809265137,10.399999618530273,482362,2023-04-24
2023-05-01,10.688088417053223,10.75,10.850000381469727,10.199999809265137,10.5,317681,2023-05-01
2023-05-08,10.439529418945312,10.5,10.949999809265137,10.399999618530273,10.75,188862,2023-05-08
2023-05-15,10.489241600036621,10.550000190734863,10.850000381469727,10.350000381469727,10.5,168894,2023-05-15
2023-05-22,11.384057998657227,11.449999809265137,11.800000190734863,9.75,10.699999809265137,802610,2023-05-22
2023-05-29,11.085784912109375,11.149999618530273,11.850000381469727,10.800000190734863,11.850000381469727,337022,2023-05-29
2023-06-05,11.135497093200684,11.199999809265137,11.800000190734863,11.050000190734863,11.399999618530273,341251,2023-06-05
2023-06-12,12.378297805786133,12.449999809265137,12.850000381469727,11.100000381469727,11.100000381469727,939308,2023-06-12
2023-06-19,11.533193588256836,11.600000381469727,12.850000381469727,11.5,12.5,345791,2023-06-19
2023-06-26,11.384057998657227,11.449999809265137,12.0,11.300000190734863,11.600000381469727,193537,2023-06-26
2023-07-03,12.676570892333984,12.75,13.199999809265137,11.449999809265137,11.75,1041124,2023-07-03
2023-07-10,12.080026626586914,12.149999618530273,14.100000381469727,11.050000190734863,13.050000190734863,2332659,2023-07-10
2023-07-17,12.030314445495605,12.100000381469727,12.5,11.850000381469727,12.199999809265137,595083,2023-07-17
2023-07-24,13.869659423828125,13.949999809265137,14.600000381469727,11.800000190734863,12.199999809265137,4459847,2023-07-24
2023-07-31,14.913613319396973,15.0,16.350000381469727,13.050000190734863,13.899999618530273,5701576,2023-07-31
2023-08-07,14.466203689575195,14.550000190734863,15.5,14.100000381469727,15.25,1199206,2023-08-07
2023-08-14,13.720523834228516,13.800000190734863,14.899999618530273,13.550000190734863,14.850000381469727,720773,2023-08-14
2023-08-21,13.819947242736816,13.899999618530273,14.600000381469727,13.699999809265137,13.899999618530273,880042,2023-08-21
2023-08-28,14.714764595031738,14.800000190734863,15.699999809265137,13.800000190734863,14.100000381469727,1682463,2023-08-28
2023-09-04,17.05122947692871,17.149999618530273,17.399999618530273,14.649999618530273,15.0,6390462,2023-09-04
2023-09-11,16.45468521118164,16.549999237060547,18.399999618530273,15.550000190734863,17.700000762939453,5432933,2023-09-11
2023-09-18,16.454090118408203,16.5,17.450000762939453,16.299999237060547,16.549999237060547,1551769,2023-09-18
2023-09-25,17.50116729736328,17.549999237060547,18.200000762939453,16.200000762939453,16.649999618530273,5015894,2023-09-25
2023-10-02,16.40423011779785,16.450000762939453,17.700000762939453,16.25,17.549999237060547,2535130,2023-10-02
2023-10-09,15.855759620666504,15.899999618530273,16.25,15.25,16.200000762939453,942300,2023-10-09
2023-10-16,16.60367202758789,16.649999618530273,17.200000762939453,15.899999618530273,16.049999237060547,1967296,2023-10-16
2023-10-23,14.858541488647461,14.899999618530273,16.75,14.0,16.700000762939453,1330923,2023-10-23
2023-10-30,16.60367202758789,16.649999618530273,17.200000762939453,14.050000190734863,15.100000381469727,5528734,2023-10-30
2023-11-06,22.487255096435547,22.549999237060547,24.0,16.75,17.0,28850521,2023-11-06
2023-11-13,23.73377799987793,23.799999237060547,27.850000381469727,23.549999237060547,26.450000762939453,12452148,2023-11-13
2023-11-20,22.786422729492188,22.850000381469727,24.450000762939453,20.299999237060547,24.299999237060547,8544782,2023-11-20
2023-11-27,20.0440731048584,20.100000381469727,23.0,19.899999618530273,22.850000381469727,3823493,2023-11-27
2023-12-04,18.947134017944336,19.0,20.75,18.700000762939453,20.75,6422125,2023-12-04
2023-12-11,19.794769287109375,19.850000381469727,20.5,18.399999618530273,19.200000762939453,7313934,2023-12-11
2023-12-18,18.548248291015625,18.600000381469727,20.299999237060547,17.799999237060547,20.25,5469418,2023-12-18
2023-12-25,19.495603561401367,19.549999237060547,20.700000762939453,18.200000762939453,18.600000381469727,12525851,2023-12-25
2024-01-01,18.947134017944336,19.0,20.149999618530273,18.600000381469727,19.899999618530273,10265141,2024-01-01
2024-01-08,19.146577835083008,19.200000762939453,19.75,18.649999618530273,19.25,8433006,2024-01-08
2024-01-15,18.847412109375,18.899999618530273,19.75,18.399999618530273,19.399999618530273,4089624,2024-01-15
2024-01-22,25.429048538208008,25.5,25.5,18.899999618530273,18.899999618530273,19891175,2024-01-22
2024-01-29,24.08280372619629,24.149999618530273,28.049999237060547,22.049999237060547,26.700000762939453,16796780,2024-01-29
2024-02-05,23.1853084564209,23.25,25.600000381469727,22.75,25.149999618530273,9458655,2024-02-05
2024-02-12,23.23516845703125,23.299999237060547,24.299999237060547,21.049999237060547,23.549999237060547,4556347,2024-02-12
2024-02-19,22.786422729492188,22.850000381469727,23.700000762939453,22.0,23.200000762939453,3227375,2024-02-19
2024-02-26,19.19643783569336,19.25,23.399999618530273,18.700000762939453,23.399999618530273,12903375,2024-02-26
2024-03-04,18.249080657958984,18.299999237060547,20.100000381469727,18.100000381469727,20.100000381469727,3853658,2024-03-04
2024-03-11,15.855759620666504,15.899999618530273,18.5,15.550000190734863,18.350000381469727,6222118,2024-03-11
2024-03-18,14.958264350891113,15.0,16.5,14.600000381469727,15.899999618530273,8316724,2024-03-18
2024-03-25,15.35715103149414,15.399999618530273,15.449999809265137,14.699999809265137,15.149999618530273,3155915,2024-03-25
2024-04-01,18.14936065673828,18.200000762939453,18.600000381469727,15.449999809265137,15.5,6531684,2024-04-01
2024-04-08,17.10228157043457,17.149999618530273,18.549999237060547,17.049999237060547,18.549999237060547,2254164,2024-04-08
2024-04-15,17.002559661865234,17.049999237060547,17.5,16.25,16.399999618530273,3072668,2024-04-15
2024-04-22,17.750473022460938,17.799999237060547,17.899999618530273,17.100000381469727,17.149999618530273,1869702,2024-04-22
2024-04-29,17.900056838989258,17.950000762939453,18.399999618530273,17.799999237060547,18.0,2027608,2024-04-29
2024-05-06,16.803117752075195,16.850000381469727,18.399999618530273,16.700000762939453,18.399999618530273,1604898,2024-05-06
2024-05-13,17.551029205322266,17.600000381469727,17.950000762939453,16.25,16.899999618530273,1568364,2024-05-13
2024-05-20,17.45130729675293,17.5,18.200000762939453,17.399999618530273,17.899999618530273,1714350,2024-05-20
2024-05-27,17.002559661865234,17.049999237060547,18.049999237060547,16.899999618530273,17.75,2804558,2024-05-27
2024-06-03,17.152143478393555,17.200000762939453,17.899999618530273,15.899999618530273,17.75,2799945,2024-06-03
2024-06-10,18.29894256591797,18.350000381469727,19.0,16.989999771118164,17.5,7988187,2024-06-10
2024-06-17,18.49838638305664,18.549999237060547,19.450000762939453,18.100000381469727,18.350000381469727,6191663,2024-06-17
2024-06-24,17.2618350982666,17.309999465942383,19.0,16.75,18.5,3596043,2024-06-24
2024-07-01,17.76044464111328,17.809999465942383,18.440000534057617,17.239999771118164,17.309999465942383,5648532,2024-07-01
2024-07-08,20.452932357788086,20.510000228881836,20.510000228881836,17.239999771118164,18.200000762939453,12257301,2024-07-08
2024-07-15,20.19365692138672,20.25,23.850000381469727,20.0,21.799999237060547,22641656,2024-07-15
2024-07-22,21.76926040649414,21.829999923706055,22.75,19.649999618530273,20.649999618530273,11772011,2024-07-22
2024-07-29,21.928813934326172,21.989999771118164,23.68000030517578,21.200000762939453,22.469999313354492,12125356,2024-07-29
2024-08-05,19.89449119567871,19.950000762939453,21.270000457763672,19.520000457763672,20.75,7548536,2024-08-05
2024-08-12,19.28618812561035,19.34000015258789,21.110000610351562,18.93000030517578,19.5,3993584,2024-08-12
2024-08-19,20.472877502441406,20.530000686645508,21.149999618530273,18.950000762939453,19.479999542236328,10082461,2024-08-19
2024-08-26,19.02691078186035,19.079999923706055,20.579999923706055,18.40999984741211,20.399999618530273,5509530,2024-08-26
2024-09-02,18.229137420654297,18.280000686645508,19.34000015258789,17.780000686645508,19.34000015258789,3627027,2024-09-02
2024-09-09,18.86735725402832,18.920000076293945,20.0,18.280000686645508,18.280000686645508,4595048,2024-09-09
2024-09-16,18.249080657958984,18.299999237060547,19.18000030517578,17.670000076293945,18.920000076293945,2817992,2024-09-16
2024-09-23,20.6200008392334,20.6200008392334,21.739999771118164,18.100000381469727,18.489999771118164,16128573,2024-09-23
2024-09-30,18.920000076293945,18.920000076293945,20.549999237060547,18.6299991607666,20.0,4603616,2024-09-30
2024-10-07,19.309999465942383,19.309999465942383,20.149999618530273,17.899999618530273,18.649999618530273,3508573,2024-10-07
2024-10-14,18.469999313354492,18.469999313354492,19.610000610351562,18.149999618530273,19.559999465942383,2362232,2024-10-14
2024-10-21,16.700000762939453,16.700000762939453,18.860000610351562,16.049999237060547,18.700000762939453,2672894,2024-10-21
2024-10-28,18.18000030517578,18.18000030517578,18.290000915527344,16.399999618530273,16.75,1945922,2024-10-28
2024-11-04,17.84000015258789,17.84000015258789,18.440000534057617,17.549999237060547,18.440000534057617,1475830,2024-11-04
2024-11-11,16.3799991607666,16.3799991607666,18.280000686645508,16.299999237060547,17.84000015258789,1543604,2024-11-11
2024-11-18,16.690000534057617,16.690000534057617,17.600000381469727,16.139999389648438,16.549999237060547,990419,2024-11-18
2024-11-25,18.079999923706055,18.079999923706055,18.219999313354492,15.300000190734863,16.899999618530273,1705030,2024-11-25
2024-12-02,18.739999771118164,18.739999771118164,18.989999771118164,17.520000457763672,18.260000228881836,2444162,2024-12-02
2024-12-09,17.739999771118164,17.739999771118164,18.850000381469727,17.459999084472656,18.799999237060547,1391677,2024-12-09
2024-12-16,17.309999465942383,17.309999465942383,18.299999237060547,17.010000228881836,17.989999771118164,1090770,2024-12-16
2024-12-23,16.469999313354492,16.469999313354492,17.90999984741211,16.309999465942383,17.75,736223,2024-12-23
2024-12-30,17.219999313354492,17.219999313354492,17.360000610351562,16.360000610351562,16.899999618530273,687813,2024-12-30
2025-01-06,16.030000686645508,16.030000686645508,17.389999389648438,16.010000228881836,17.389999389648438,854638,2025-01-06
2025-01-13,16.079999923706055,16.079999923706055,16.290000915527344,14.800000190734863,16.0,987510,2025-01-13
2025-01-20,15.800000190734863,15.800000190734863,16.40999984741211,15.600000381469727,16.079999923706055,588390,2025-01-20
2025-01-27,15.329999923706055,15.329999923706055,16.010000228881836,13.899999618530273,15.899999618530273,1416650,2025-01-27
2025-02-03,15.010000228881836,15.010000228881836,15.449999809265137,14.829999923706055,15.399999618530273,593647,2025-02-03
2025-02-10,13.84000015258789,13.84000015258789,15.34000015258789,13.529999732971191,15.050000190734863,1077846,2025-02-10
2025-02-17,13.899999618530273,13.899999618530273,14.899999618530273,13.5600004196167,14.0,830454,2025-02-17
2025-02-24,11.930000305175781,11.930000305175781,13.949999809265137,11.649999618530273,13.84000015258789,650033,2025-02-24
2025-03-03,12.5600004196167,12.5600004196167,12.789999961853027,11.819999694824219,12.069999694824219,1540103,2025-03-03
2025-03-10,11.34000015258789,11.34000015258789,12.609999656677246,10.989999771118164,12.600000381469727,1212280,2025-03-10
2025-03-17,12.4399995803833,12.4399995803833,12.829999923706055,10.699999809265137,11.4399995803833,1637874,2025-03-17
2025-03-24,11.319999694824219,11.319999694824219,12.989999771118164,11.100000381469727,12.649999618530273,2243691,2025-03-24
2025-03-31,12.630000114440918,12.630000114440918,13.149999618530273,11.09000015258789,11.319999694824219,1024600,2025-03-31
2025-04-07,12.3100004196167,12.3100004196167,13.649999618530273,10.520000457763672,10.520000457763672,1298922,2025-04-07
2025-04-14,13.039999961853027,13.039999961853027,13.600000381469727,12.3100004196167,12.3100004196167,1137928,2025-04-14
2025-04-21,12.960000038146973,12.960000038146973,13.600000381469727,12.75,13.229999542236328,1560019,2025-04-21
2025-04-28,12.699999809265137,12.699999809265137,13.1899995803833,12.630000114440918,12.899999618530273,510943,2025-04-28
2025-05-05,11.300000190734863,11.300000190734863,13.0,11.050000190734863,12.609999656677246,893364,2025-05-05
2025-05-12,13.399999618530273,13.399999618530273,13.5,11.899999618530273,12.180000305175781,947084,2025-05-12
2025-05-19,13.199999809265137,13.199999809265137,13.720000267028809,12.979999542236328,13.5,900828,2025-05-19
2025-05-26,13.260000228881836,13.260000228881836,13.550000190734863,13.09000015258789,13.4399995803833,734194,2025-05-26
2025-06-02,13.020000457763672,13.020000457763672,14.039999961853027,12.960000038146973,13.100000381469727,1433311,2025-06-02
2025-06-09,13.609999656677246,13.609999656677246,15.479999542236328,13.220000267028809,13.380000114440918,4640033,2025-06-09
2025-06-16,12.989999771118164,12.989999771118164,14.15999984741211,12.850000381469727,13.5,1778305,2025-06-16
2025-06-23,13.279999732971191,13.279999732971191,13.600000381469727,12.609999656677246,13.0,1531045,2025-06-23
2025-06-30,13.300000190734863,13.300000190734863,13.649999618530273,12.949999809265137,13.300000190734863,1596931,2025-06-30
2025-07-07,13.930000305175781,13.930000305175781,14.899999618530273,13.399999618530273,13.59000015258789,2864844,2025-07-07
2025-07-14,13.84000015258789,13.84000015258789,14.1899995803833,13.699999809265137,14.1899995803833,447316,2025-07-14
