Date,Adj Close_HINDOILEXP.NS,Close_HINDOILEXP.NS,High_HINDOILEXP.NS,Low_HINDOILEXP.NS,Open_HINDOILEXP.NS,Volume_HINDOILEXP.NS,Date
2020-07-13,63.75,63.75,66.0,60.400001525878906,64.80000305175781,398309,2020-07-13
2020-07-20,68.6500015258789,68.6500015258789,70.5999984741211,63.099998474121094,66.0,1068213,2020-07-20
2020-07-27,64.6500015258789,64.6500015258789,70.0,63.650001525878906,69.5,834713,2020-07-27
2020-08-03,81.3499984741211,81.3499984741211,86.9000015258789,64.6500015258789,64.6500015258789,3023238,2020-08-03
2020-08-10,77.94999694824219,77.94999694824219,85.30000305175781,76.0,83.0,1672148,2020-08-10
2020-08-17,91.4000015258789,91.4000015258789,93.0,75.0999984741211,79.69999694824219,3751741,2020-08-17
2020-08-24,81.5,81.5,95.3499984741211,80.1500015258789,94.0,5607321,2020-08-24
2020-08-31,72.6500015258789,72.6500015258789,81.4000015258789,70.5,81.4000015258789,3644805,2020-08-31
2020-09-07,73.69999694824219,73.69999694824219,76.80000305175781,67.69999694824219,72.6500015258789,1917115,2020-09-07
2020-09-14,74.55000305175781,74.55000305175781,83.19999694824219,73.5999984741211,75.9000015258789,3905874,2020-09-14
2020-09-21,71.69999694824219,71.69999694824219,75.0,65.0,74.4000015258789,1376967,2020-09-21
2020-09-28,70.05000305175781,70.05000305175781,76.19999694824219,69.0,72.9000015258789,996384,2020-09-28
2020-10-05,71.5999984741211,71.5999984741211,78.9000015258789,68.0,70.1500015258789,3998699,2020-10-05
2020-10-12,67.9000015258789,67.9000015258789,72.94999694824219,67.1500015258789,72.94999694824219,834616,2020-10-12
2020-10-19,67.55000305175781,67.55000305175781,69.9000015258789,66.9000015258789,69.0,904135,2020-10-19
2020-10-26,63.650001525878906,63.650001525878906,67.6500015258789,61.5,67.6500015258789,1398751,2020-10-26
2020-11-02,64.0999984741211,64.0999984741211,65.5999984741211,60.349998474121094,64.0,581417,2020-11-02
2020-11-09,71.5,71.5,72.0,64.0,64.30000305175781,2386681,2020-11-09
2020-11-16,72.05000305175781,72.05000305175781,75.75,69.44999694824219,69.75,1864343,2020-11-16
2020-11-23,76.6500015258789,76.6500015258789,77.9000015258789,71.55000305175781,72.30000305175781,3657062,2020-11-23
2020-11-30,86.6500015258789,86.6500015258789,89.0,75.5,76.6500015258789,3468603,2020-11-30
2020-12-07,90.8499984741211,90.8499984741211,96.5,78.30000305175781,87.25,5648972,2020-12-07
2020-12-14,93.5,93.5,103.75,91.4000015258789,92.0,5908229,2020-12-14
2020-12-21,89.8499984741211,89.8499984741211,95.0,79.19999694824219,93.0,3739927,2020-12-21
2020-12-28,87.4000015258789,87.4000015258789,93.9000015258789,85.9000015258789,90.69999694824219,1815514,2020-12-28
2021-01-04,86.55000305175781,86.55000305175781,89.69999694824219,82.94999694824219,88.30000305175781,3683972,2021-01-04
2021-01-11,88.3499984741211,88.3499984741211,98.4000015258789,86.80000305175781,87.4000015258789,8110971,2021-01-11
2021-01-18,82.44999694824219,82.44999694824219,89.19999694824219,81.19999694824219,88.0,1936677,2021-01-18
2021-01-25,78.5999984741211,78.5999984741211,83.94999694824219,78.25,83.19999694824219,1083458,2021-01-25
2021-02-01,86.05000305175781,86.05000305175781,87.80000305175781,78.4000015258789,78.69999694824219,2043290,2021-02-01
2021-02-08,83.0999984741211,83.0999984741211,89.94999694824219,82.80000305175781,86.69999694824219,2664039,2021-02-08
2021-02-15,89.5,89.5,92.80000305175781,84.4000015258789,84.4000015258789,3783065,2021-02-15
2021-02-22,97.4000015258789,97.4000015258789,103.19999694824219,88.55000305175781,89.0,11718718,2021-02-22
2021-03-01,101.55000305175781,101.55000305175781,104.5,96.0999984741211,99.0999984741211,6276292,2021-03-01
2021-03-08,107.30000305175781,107.30000305175781,116.25,102.5999984741211,105.0,10966101,2021-03-08
2021-03-15,98.6500015258789,98.6500015258789,114.30000305175781,94.30000305175781,108.0,4791017,2021-03-15
2021-03-22,97.8499984741211,97.8499984741211,100.30000305175781,90.19999694824219,99.44999694824219,3312233,2021-03-22
2021-03-29,98.0,98.0,101.80000305175781,96.30000305175781,97.8499984741211,1410087,2021-03-29
2021-04-05,99.55000305175781,99.55000305175781,104.5,94.0,97.25,2735365,2021-04-05
2021-04-12,97.19999694824219,97.19999694824219,99.0,90.8499984741211,97.05000305175781,1537051,2021-04-12
2021-04-19,99.0,99.0,101.80000305175781,86.4000015258789,95.44999694824219,1748982,2021-04-19
2021-04-26,101.94999694824219,101.94999694824219,107.19999694824219,97.80000305175781,100.4000015258789,3758670,2021-04-26
2021-05-03,103.0,103.0,109.4000015258789,100.0,102.0,3947150,2021-05-03
2021-05-10,113.9000015258789,113.9000015258789,124.80000305175781,105.30000305175781,105.4000015258789,7848763,2021-05-10
2021-05-17,112.94999694824219,112.94999694824219,119.8499984741211,109.19999694824219,114.9000015258789,3386760,2021-05-17
2021-05-24,101.25,101.25,113.75,93.6500015258789,112.94999694824219,9438040,2021-05-24
2021-05-31,104.69999694824219,104.69999694824219,110.5999984741211,99.4000015258789,101.19999694824219,10252042,2021-05-31
2021-06-07,107.44999694824219,107.44999694824219,111.3499984741211,103.75,106.0,5519398,2021-06-07
2021-06-14,111.0,111.0,121.5,105.5,108.69999694824219,11121837,2021-06-14
2021-06-21,122.69999694824219,122.69999694824219,123.69999694824219,109.19999694824219,109.19999694824219,5744763,2021-06-21
2021-06-28,118.5999984741211,118.5999984741211,125.9000015258789,101.5,125.4000015258789,7860972,2021-06-28
2021-07-05,114.8499984741211,114.8499984741211,127.44999694824219,114.19999694824219,119.80000305175781,9561605,2021-07-05
2021-07-12,119.19999694824219,119.19999694824219,121.9000015258789,113.5,116.19999694824219,4031332,2021-07-12
2021-07-19,120.9000015258789,120.9000015258789,123.1500015258789,116.0,117.25,5529126,2021-07-19
2021-07-26,125.75,125.75,129.39999389648438,115.5999984741211,121.0,5774526,2021-07-26
2021-08-02,166.8000030517578,166.8000030517578,175.75,127.0,127.4000015258789,36531624,2021-08-02
2021-08-09,169.4499969482422,169.4499969482422,173.9499969482422,138.10000610351562,168.4499969482422,6761916,2021-08-09
2021-08-16,162.6999969482422,162.6999969482422,186.0,161.5,173.5500030517578,6461072,2021-08-16
2021-08-23,167.60000610351562,167.60000610351562,172.39999389648438,146.4499969482422,166.0,5238357,2021-08-23
2021-08-30,180.85000610351562,180.85000610351562,180.85000610351562,159.5,169.39999389648438,5090250,2021-08-30
2021-09-06,193.9499969482422,193.9499969482422,204.39999389648438,171.25,183.89999389648438,10622933,2021-09-06
2021-09-13,201.6999969482422,201.6999969482422,210.75,188.6999969482422,195.0,7729028,2021-09-13
2021-09-20,198.6999969482422,198.6999969482422,211.39999389648438,186.1999969482422,195.0,5040044,2021-09-20
2021-09-27,211.75,211.75,222.0,198.5500030517578,201.5,8334230,2021-09-27
2021-10-04,202.1999969482422,202.1999969482422,214.89999389648438,200.60000610351562,212.9499969482422,3499972,2021-10-04
2021-10-11,196.5500030517578,196.5500030517578,208.6999969482422,194.6999969482422,204.0,2036822,2021-10-11
2021-10-18,177.6999969482422,177.6999969482422,202.6999969482422,167.5,198.89999389648438,4204846,2021-10-18
2021-10-25,168.60000610351562,168.60000610351562,185.0,166.5,179.5,1920750,2021-10-25
2021-11-01,198.85000610351562,198.85000610351562,200.0,164.60000610351562,168.0,3028210,2021-11-01
2021-11-08,187.0500030517578,187.0500030517578,207.85000610351562,184.6999969482422,199.39999389648438,2408076,2021-11-08
2021-11-15,174.10000610351562,174.10000610351562,191.6999969482422,171.60000610351562,185.5,1316485,2021-11-15
2021-11-22,158.6999969482422,158.6999969482422,177.35000610351562,157.5500030517578,174.0,2382485,2021-11-22
2021-11-29,164.75,164.75,166.0,150.14999389648438,159.0,2128089,2021-11-29
2021-12-06,180.60000610351562,180.60000610351562,181.60000610351562,154.60000610351562,165.85000610351562,1647416,2021-12-06
2021-12-13,171.64999389648438,171.64999389648438,187.64999389648438,170.5500030517578,181.14999389648438,1180943,2021-12-13
2021-12-20,179.0,179.0,184.4499969482422,165.4499969482422,168.5,1054165,2021-12-20
2021-12-27,182.4499969482422,182.4499969482422,189.1999969482422,177.25,177.5,1012350,2021-12-27
2022-01-03,210.9499969482422,210.9499969482422,212.9499969482422,183.5500030517578,185.39999389648438,3896763,2022-01-03
2022-01-10,226.60000610351562,226.60000610351562,236.0,207.0500030517578,213.1999969482422,6832095,2022-01-10
2022-01-17,208.9499969482422,208.9499969482422,245.6999969482422,206.1999969482422,230.0,6418367,2022-01-17
2022-01-24,206.0,206.0,216.60000610351562,188.5,207.8000030517578,4067059,2022-01-24
2022-01-31,220.6999969482422,220.6999969482422,232.1999969482422,211.0,211.0,3987494,2022-01-31
2022-02-07,207.25,207.25,227.5,206.1999969482422,222.89999389648438,1833287,2022-02-07
2022-02-14,190.60000610351562,190.60000610351562,212.0,187.0,211.0,3682089,2022-02-14
2022-02-21,188.6999969482422,188.6999969482422,195.10000610351562,175.5,190.60000610351562,3017959,2022-02-21
2022-02-28,197.3000030517578,197.3000030517578,212.0,188.10000610351562,191.9499969482422,3595425,2022-02-28
2022-03-07,224.10000610351562,224.10000610351562,232.89999389648438,194.60000610351562,204.5,15054377,2022-03-07
2022-03-14,213.85000610351562,213.85000610351562,233.1999969482422,212.0,224.10000610351562,3333128,2022-03-14
2022-03-21,218.8000030517578,218.8000030517578,236.8000030517578,215.0,216.14999389648438,7041980,2022-03-21
2022-03-28,196.75,196.75,227.8000030517578,183.35000610351562,218.8000030517578,10617810,2022-03-28
2022-04-04,196.0,196.0,204.5,195.0,195.0,3881110,2022-04-04
2022-04-11,197.9499969482422,197.9499969482422,201.6999969482422,194.4499969482422,196.4499969482422,1287286,2022-04-11
2022-04-18,183.35000610351562,183.35000610351562,204.75,180.89999389648438,199.75,3484526,2022-04-18
2022-04-25,202.64999389648438,202.64999389648438,209.89999389648438,170.5,180.3000030517578,6831470,2022-04-25
2022-05-02,183.8000030517578,183.8000030517578,202.14999389648438,176.5500030517578,201.0,2104034,2022-05-02
2022-05-09,171.5,171.5,183.60000610351562,155.4499969482422,181.64999389648438,3526065,2022-05-09
2022-05-16,174.60000610351562,174.60000610351562,181.25,164.35000610351562,171.5,2072997,2022-05-16
2022-05-23,148.0,148.0,176.25,146.25,175.0,2011752,2022-05-23
2022-05-30,187.10000610351562,187.10000610351562,196.0,148.10000610351562,151.0,12300021,2022-05-30
2022-06-06,209.60000610351562,209.60000610351562,226.60000610351562,186.60000610351562,186.60000610351562,23014746,2022-06-06
2022-06-13,182.60000610351562,182.60000610351562,205.0,175.0,203.4499969482422,5809580,2022-06-13
2022-06-20,179.60000610351562,179.60000610351562,184.75,166.25,179.5500030517578,4836202,2022-06-20
2022-06-27,181.0,181.0,199.85000610351562,173.0,181.75,8271836,2022-06-27
2022-07-04,172.75,172.75,183.9499969482422,167.1999969482422,182.0,3234045,2022-07-04
2022-07-11,165.89999389648438,165.89999389648438,173.75,161.89999389648438,171.39999389648438,2105536,2022-07-11
2022-07-18,166.85000610351562,166.85000610351562,178.6999969482422,165.85000610351562,166.0,2183385,2022-07-18
2022-07-25,174.5,174.5,175.60000610351562,162.5500030517578,165.5500030517578,1829408,2022-07-25
2022-08-01,164.60000610351562,164.60000610351562,175.0,162.75,173.8000030517578,1298866,2022-08-01
2022-08-08,170.39999389648438,170.39999389648438,175.0500030517578,164.5,165.6999969482422,1622524,2022-08-08
2022-08-15,162.39999389648438,162.39999389648438,170.39999389648438,160.0,170.39999389648438,2430593,2022-08-15
2022-08-22,161.64999389648438,161.64999389648438,169.4499969482422,159.8000030517578,161.8000030517578,3071234,2022-08-22
2022-08-29,161.8000030517578,161.8000030517578,165.5,155.10000610351562,155.10000610351562,1623158,2022-08-29
2022-09-05,158.60000610351562,158.60000610351562,168.0,157.75,162.8000030517578,2973880,2022-09-05
2022-09-12,153.0,153.0,162.89999389648438,152.0,159.35000610351562,2575402,2022-09-12
2022-09-19,139.14999389648438,139.14999389648438,159.0,137.0,154.9499969482422,3028403,2022-09-19
2022-09-26,133.0500030517578,133.0500030517578,138.14999389648438,126.05000305175781,138.0500030517578,2451033,2022-09-26
2022-10-03,141.5500030517578,141.5500030517578,143.3000030517578,135.0500030517578,136.0,1523538,2022-10-03
2022-10-10,152.5500030517578,152.5500030517578,155.0,133.60000610351562,141.0,6155719,2022-10-10
2022-10-17,136.39999389648438,136.39999389648438,148.8000030517578,135.0,147.89999389648438,2606995,2022-10-17
2022-10-24,138.6999969482422,138.6999969482422,140.75,136.35000610351562,137.5,675014,2022-10-24
2022-10-31,152.4499969482422,152.4499969482422,162.5,136.8000030517578,139.25,6690395,2022-10-31
2022-11-07,142.8000030517578,142.8000030517578,154.39999389648438,142.10000610351562,153.39999389648438,1614698,2022-11-07
2022-11-14,141.64999389648438,141.64999389648438,147.6999969482422,139.60000610351562,145.0,1348391,2022-11-14
2022-11-21,140.10000610351562,140.10000610351562,142.35000610351562,136.75,141.0,991644,2022-11-21
2022-11-28,143.6999969482422,143.6999969482422,146.6999969482422,139.10000610351562,140.8000030517578,1733652,2022-11-28
2022-12-05,139.25,139.25,145.6999969482422,137.1999969482422,144.64999389648438,1119038,2022-12-05
2022-12-12,140.9499969482422,140.9499969482422,146.0,139.0500030517578,143.5,2324008,2022-12-12
2022-12-19,127.69999694824219,127.69999694824219,141.75,127.0,140.10000610351562,1179048,2022-12-19
2022-12-26,137.35000610351562,137.35000610351562,139.5500030517578,127.6500015258789,130.1999969482422,1222840,2022-12-26
2023-01-02,136.35000610351562,136.35000610351562,143.3000030517578,135.8000030517578,138.89999389648438,1023985,2023-01-02
2023-01-09,135.9499969482422,135.9499969482422,142.10000610351562,134.25,136.9499969482422,1127920,2023-01-09
2023-01-16,134.64999389648438,134.64999389648438,136.75,133.0,136.0,719487,2023-01-16
2023-01-23,132.10000610351562,132.10000610351562,140.8000030517578,131.10000610351562,134.5,1384469,2023-01-23
2023-01-30,128.8000030517578,128.8000030517578,134.39999389648438,127.8499984741211,131.0500030517578,797683,2023-01-30
2023-02-06,131.39999389648438,131.39999389648438,135.5,128.0,129.4499969482422,1140544,2023-02-06
2023-02-13,148.14999389648438,148.14999389648438,149.89999389648438,131.5,131.9499969482422,4698193,2023-02-13
2023-02-20,141.25,141.25,158.35000610351562,136.10000610351562,148.1999969482422,4948050,2023-02-20
2023-02-27,136.10000610351562,136.10000610351562,146.89999389648438,133.9499969482422,141.25,1897232,2023-02-27
2023-03-06,137.89999389648438,137.89999389648438,141.3000030517578,134.5500030517578,136.9499969482422,1562675,2023-03-06
2023-03-13,129.64999389648438,129.64999389648438,138.85000610351562,125.5999984741211,138.85000610351562,1447048,2023-03-13
2023-03-20,121.69999694824219,121.69999694824219,129.4499969482422,120.25,126.9000015258789,1864503,2023-03-20
2023-03-27,120.19999694824219,120.19999694824219,124.5,115.75,122.4000015258789,1802799,2023-03-27
2023-04-03,134.64999389648438,134.64999389648438,136.5,124.1500015258789,124.9000015258789,3350241,2023-04-03
2023-04-10,136.3000030517578,136.3000030517578,138.0,131.5,133.89999389648438,1101823,2023-04-10
2023-04-17,134.9499969482422,134.9499969482422,144.3000030517578,131.60000610351562,135.60000610351562,2697078,2023-04-17
2023-04-24,164.5,164.5,167.5,133.0,135.0,8754297,2023-04-24
2023-05-01,163.39999389648438,163.39999389648438,171.35000610351562,159.64999389648438,164.5,3346639,2023-05-01
2023-05-08,172.35000610351562,172.35000610351562,175.8000030517578,160.35000610351562,166.9499969482422,3601173,2023-05-08
2023-05-15,177.1999969482422,177.1999969482422,178.1999969482422,163.5,173.0500030517578,3593946,2023-05-15
2023-05-22,183.9499969482422,183.9499969482422,195.0,168.64999389648438,177.0,7593738,2023-05-22
2023-05-29,186.3000030517578,186.3000030517578,187.89999389648438,176.75,186.0,3669809,2023-05-29
2023-06-05,193.1999969482422,193.1999969482422,200.9499969482422,186.0,187.39999389648438,7043913,2023-06-05
2023-06-12,205.60000610351562,205.60000610351562,211.39999389648438,190.6999969482422,194.4499969482422,7558804,2023-06-12
2023-06-19,205.64999389648438,205.64999389648438,219.39999389648438,205.0,205.6999969482422,6380628,2023-06-19
2023-06-26,206.10000610351562,206.10000610351562,210.8000030517578,202.6999969482422,207.0,1492443,2023-06-26
2023-07-03,217.1999969482422,217.1999969482422,223.0,205.0,206.10000610351562,4848476,2023-07-03
2023-07-10,218.39999389648438,218.39999389648438,220.85000610351562,209.5,218.39999389648438,3144674,2023-07-10
2023-07-17,215.64999389648438,215.64999389648438,222.1999969482422,211.0500030517578,216.0,2774826,2023-07-17
2023-07-24,224.85000610351562,224.85000610351562,233.6999969482422,213.6999969482422,216.1999969482422,5872880,2023-07-24
2023-07-31,226.89999389648438,226.89999389648438,234.25,218.0,225.0,3092940,2023-07-31
2023-08-07,253.14999389648438,253.14999389648438,257.95001220703125,227.89999389648438,229.35000610351562,8043490,2023-08-07
2023-08-14,170.8000030517578,170.8000030517578,254.14999389648438,169.0500030517578,254.0,25490623,2023-08-14
2023-08-21,156.75,156.75,174.75,155.5500030517578,170.0,11912409,2023-08-21
2023-08-28,166.0,166.0,172.5500030517578,157.60000610351562,157.75,5949377,2023-08-28
2023-09-04,168.85000610351562,168.85000610351562,172.89999389648438,164.8000030517578,168.5,6494883,2023-09-04
2023-09-11,171.35000610351562,171.35000610351562,173.5,159.3000030517578,169.6999969482422,7119846,2023-09-11
2023-09-18,158.89999389648438,158.89999389648438,174.8000030517578,158.39999389648438,169.9499969482422,5104639,2023-09-18
2023-09-25,172.6999969482422,172.6999969482422,175.3000030517578,154.6999969482422,162.0,21666536,2023-09-25
2023-10-02,162.14999389648438,162.14999389648438,172.6999969482422,158.4499969482422,172.6999969482422,5173588,2023-10-02
2023-10-09,171.3000030517578,171.3000030517578,175.0,162.1999969482422,163.9499969482422,9633065,2023-10-09
2023-10-16,177.3000030517578,177.3000030517578,184.25,171.5,173.0500030517578,12489725,2023-10-16
2023-10-23,162.25,162.25,178.0,155.39999389648438,177.0,4896438,2023-10-23
2023-10-30,166.89999389648438,166.89999389648438,169.5,161.35000610351562,163.35000610351562,3201785,2023-10-30
2023-11-06,168.89999389648438,168.89999389648438,174.39999389648438,164.5500030517578,168.1999969482422,5058989,2023-11-06
2023-11-13,165.9499969482422,165.9499969482422,175.89999389648438,163.85000610351562,168.0,4783506,2023-11-13
2023-11-20,162.5500030517578,162.5500030517578,168.9499969482422,160.0,168.0,4048783,2023-11-20
2023-11-27,162.3000030517578,162.3000030517578,165.8000030517578,157.64999389648438,162.5500030517578,3623194,2023-11-27
2023-12-04,162.60000610351562,162.60000610351562,167.5,160.1999969482422,163.39999389648438,4733398,2023-12-04
2023-12-11,169.4499969482422,169.4499969482422,170.8000030517578,158.1999969482422,163.0,8045270,2023-12-11
2023-12-18,181.25,181.25,187.89999389648438,167.3000030517578,174.0,25785497,2023-12-18
2023-12-25,182.14999389648438,182.14999389648438,186.5,178.6999969482422,181.25,7570841,2023-12-25
2024-01-01,179.9499969482422,179.9499969482422,185.85000610351562,174.5,182.5,6231511,2024-01-01
2024-01-08,180.5500030517578,180.5500030517578,185.25,167.9499969482422,180.8000030517578,8877488,2024-01-08
2024-01-15,177.4499969482422,177.4499969482422,185.0,168.1999969482422,182.10000610351562,7570252,2024-01-15
2024-01-22,184.9499969482422,184.9499969482422,194.14999389648438,175.89999389648438,177.4499969482422,8924285,2024-01-22
2024-01-29,183.10000610351562,183.10000610351562,196.85000610351562,181.3000030517578,187.1999969482422,10513085,2024-01-29
2024-02-05,182.85000610351562,182.85000610351562,198.25,176.1999969482422,183.10000610351562,12998876,2024-02-05
2024-02-12,204.60000610351562,204.60000610351562,211.89999389648438,166.0,183.25,27393173,2024-02-12
2024-02-19,201.5,201.5,213.5500030517578,193.3000030517578,206.1999969482422,13784369,2024-02-19
2024-02-26,194.3000030517578,194.3000030517578,205.3000030517578,186.5500030517578,202.4499969482422,6747746,2024-02-26
2024-03-04,185.14999389648438,185.14999389648438,197.9499969482422,182.10000610351562,196.9499969482422,3107334,2024-03-04
2024-03-11,164.1999969482422,164.1999969482422,187.0,156.75,185.39999389648438,5927142,2024-03-11
2024-03-18,167.8000030517578,167.8000030517578,169.6999969482422,162.0500030517578,164.0,3774000,2024-03-18
2024-03-25,177.6999969482422,177.6999969482422,183.9499969482422,166.9499969482422,167.8000030517578,4701308,2024-03-25
2024-04-01,189.5500030517578,189.5500030517578,196.35000610351562,179.10000610351562,179.10000610351562,5351199,2024-04-01
2024-04-08,191.8000030517578,191.8000030517578,197.5,179.5,188.10000610351562,6845715,2024-04-08
2024-04-15,202.4499969482422,202.4499969482422,208.5,181.6999969482422,191.5,17772428,2024-04-15
2024-04-22,206.64999389648438,206.64999389648438,208.5,196.25,203.5,7012459,2024-04-22
2024-04-29,204.35000610351562,204.35000610351562,221.6999969482422,202.0,208.3000030517578,12921685,2024-04-29
2024-05-06,190.14999389648438,190.14999389648438,209.3000030517578,182.4499969482422,205.0500030517578,6136925,2024-05-06
2024-05-13,200.0500030517578,200.0500030517578,203.6999969482422,183.10000610351562,190.0500030517578,5580512,2024-05-13
2024-05-20,190.9499969482422,190.9499969482422,201.75,189.60000610351562,201.75,2438561,2024-05-20
2024-05-27,191.64999389648438,191.64999389648438,203.89999389648438,184.5500030517578,191.25,9758839,2024-05-27
2024-06-03,183.3000030517578,183.3000030517578,198.14999389648438,166.0,197.0,5944497,2024-06-03
2024-06-10,190.94000244140625,190.94000244140625,193.8800048828125,180.0,184.99000549316406,8965228,2024-06-10
2024-06-17,191.69000244140625,191.69000244140625,203.75,190.5,190.94000244140625,9533626,2024-06-17
2024-06-24,195.97000122070312,195.97000122070312,211.6999969482422,190.89999389648438,191.69000244140625,16430127,2024-06-24
2024-07-01,216.35000610351562,216.35000610351562,218.5,195.32000732421875,196.11000061035156,19573902,2024-07-01
2024-07-08,232.1699981689453,232.1699981689453,237.5,203.80999755859375,216.3699951171875,32578299,2024-07-08
2024-07-15,242.3000030517578,242.3000030517578,251.6999969482422,229.22000122070312,234.5500030517578,26939752,2024-07-15
2024-07-22,267.45001220703125,267.45001220703125,270.0,220.44000244140625,239.97000122070312,26232277,2024-07-22
2024-07-29,285.79998779296875,285.79998779296875,293.54998779296875,262.8500061035156,270.0,22018098,2024-07-29
2024-08-05,279.54998779296875,279.54998779296875,285.29998779296875,252.60000610351562,277.5,21602836,2024-08-05
2024-08-12,251.39999389648438,251.39999389648438,289.5,240.5500030517578,281.0,17176751,2024-08-12
2024-08-19,269.70001220703125,269.70001220703125,272.29998779296875,248.39999389648438,250.9499969482422,9606099,2024-08-19
2024-08-26,262.1499938964844,262.1499938964844,274.0,252.0500030517578,269.5,7869102,2024-08-26
2024-09-02,245.5500030517578,245.5500030517578,264.79998779296875,244.35000610351562,263.6499938964844,5728729,2024-09-02
2024-09-09,242.60000610351562,242.60000610351562,249.35000610351562,235.5,245.4499969482422,4585903,2024-09-09
2024-09-16,237.8000030517578,237.8000030517578,245.5,231.64999389648438,243.1999969482422,4140553,2024-09-16
2024-09-23,236.25,236.25,245.3000030517578,234.0,238.9499969482422,2875484,2024-09-23
2024-09-30,237.3699951171875,237.3699951171875,246.5,228.60000610351562,235.10000610351562,7300134,2024-09-30
2024-10-07,217.77999877929688,217.77999877929688,239.0,217.13999938964844,239.0,4439149,2024-10-07
2024-10-14,216.72999572753906,216.72999572753906,227.74000549316406,210.5,219.3000030517578,3787363,2024-10-14
2024-10-21,193.36000061035156,193.36000061035156,216.9499969482422,188.0,216.9499969482422,5580726,2024-10-21
2024-10-28,210.24000549316406,210.24000549316406,210.9499969482422,189.0500030517578,193.75,2145351,2024-10-28
2024-11-04,209.49000549316406,209.49000549316406,214.99000549316406,200.24000549316406,209.89999389648438,2621654,2024-11-04
2024-11-11,188.77000427246094,188.77000427246094,209.00999450683594,185.16000366210938,209.00999450683594,2170648,2024-11-11
2024-11-18,187.32000732421875,187.32000732421875,188.72000122070312,172.52999877929688,185.1999969482422,2544590,2024-11-18
2024-11-25,191.33999633789062,191.33999633789062,195.9499969482422,185.72000122070312,190.39999389648438,2400742,2024-11-25
2024-12-02,196.32000732421875,196.32000732421875,202.8000030517578,189.7100067138672,191.1999969482422,2314624,2024-12-02
2024-12-09,195.1199951171875,195.1199951171875,208.8300018310547,190.5500030517578,196.88999938964844,4035321,2024-12-09
2024-12-16,192.66000366210938,192.66000366210938,202.6999969482422,190.0,193.10000610351562,3322255,2024-12-16
2024-12-23,183.5,183.5,196.0,183.0,193.0,1672681,2024-12-23
2024-12-30,198.66000366210938,198.66000366210938,202.94000244140625,179.10000610351562,183.3699951171875,3103050,2024-12-30
2025-01-06,189.74000549316406,189.74000549316406,200.0399932861328,180.5,200.0,3039480,2025-01-06
2025-01-13,186.6300048828125,186.6300048828125,191.22999572753906,177.0,188.5,2381920,2025-01-13
2025-01-20,194.32000732421875,194.32000732421875,208.0,187.00999450683594,188.60000610351562,4428229,2025-01-20
2025-01-27,196.22999572753906,196.22999572753906,201.99000549316406,175.5,192.6999969482422,3612293,2025-01-27
2025-02-03,214.11000061035156,214.11000061035156,218.8000030517578,190.0,193.99000549316406,6323828,2025-02-03
2025-02-10,193.97000122070312,193.97000122070312,214.0800018310547,190.5,214.0800018310547,4642132,2025-02-10
2025-02-17,202.0800018310547,202.0800018310547,213.77999877929688,188.41000366210938,194.00999450683594,3644270,2025-02-17
2025-02-24,180.30999755859375,180.30999755859375,201.99000549316406,175.5,200.1999969482422,2722458,2025-02-24
2025-03-03,178.44000244140625,178.44000244140625,188.7899932861328,172.4499969482422,179.5500030517578,4228762,2025-03-03
2025-03-10,170.3300018310547,170.3300018310547,179.39999389648438,164.07000732421875,178.39999389648438,3764467,2025-03-10
2025-03-17,177.0,177.0,178.30999755859375,165.10000610351562,170.3300018310547,3507534,2025-03-17
2025-03-24,171.05999755859375,171.05999755859375,185.97999572753906,169.2100067138672,177.97000122070312,6492335,2025-03-24
2025-03-31,166.6699981689453,166.6699981689453,177.30999755859375,163.5,171.05999755859375,2594958,2025-03-31
2025-04-07,163.3699951171875,163.3699951171875,170.00999450683594,147.83999633789062,159.19000244140625,4465007,2025-04-07
2025-04-14,177.55999755859375,177.55999755859375,179.11000061035156,163.3699951171875,163.3699951171875,1853032,2025-04-14
2025-04-21,187.60000610351562,187.60000610351562,198.99000549316406,178.27999877929688,179.5,3873938,2025-04-21
2025-04-28,180.58999633789062,180.58999633789062,195.60000610351562,179.91000366210938,187.1999969482422,2350680,2025-04-28
2025-05-05,172.75999450683594,172.75999450683594,182.82000732421875,169.0,181.99000549316406,1717519,2025-05-05
2025-05-12,189.19000244140625,189.19000244140625,194.0,177.1999969482422,177.1999969482422,2257917,2025-05-12
2025-05-19,181.08999633789062,181.08999633789062,194.35000610351562,179.27000427246094,189.99000549316406,2105633,2025-05-19
2025-05-26,173.5,173.5,186.33999633789062,169.8000030517578,182.14999389648438,4179161,2025-05-26
2025-06-02,170.08999633789062,170.08999633789062,175.2899932861328,168.5,173.99000549316406,3275025,2025-06-02
2025-06-09,175.75,175.75,186.89999389648438,170.63999938964844,170.9499969482422,11073547,2025-06-09
2025-06-16,171.38999938964844,171.38999938964844,180.5,165.0,179.1999969482422,4960265,2025-06-16
2025-06-23,169.88999938964844,169.88999938964844,174.8800048828125,169.3000030517578,172.00999450683594,3039283,2025-06-23
2025-06-30,169.24000549316406,169.24000549316406,171.5,165.1999969482422,171.0,2966811,2025-06-30
2025-07-07,169.27999877929688,169.27999877929688,173.10000610351562,167.30999755859375,169.00999450683594,1751103,2025-07-07
2025-07-14,172.24000549316406,172.24000549316406,172.6999969482422,167.0,169.27999877929688,891200,2025-07-14
