Date,Adj Close_MIRZAINT.NS,Close_MIRZAINT.NS,High_MIRZAINT.NS,Low_MIRZAINT.NS,Open_MIRZAINT.NS,Volume_MIRZAINT.NS,Date
2020-07-13,47.650001525878906,47.650001525878906,50.20000076293945,46.70000076293945,49.70000076293945,1025592,2020-07-13
2020-07-20,50.650001525878906,50.650001525878906,54.0,47.0,47.5,5088296,2020-07-20
2020-07-27,47.349998474121094,47.349998474121094,53.0,47.0,50.650001525878906,2013635,2020-07-27
2020-08-03,49.150001525878906,49.150001525878906,51.20000076293945,47.150001525878906,47.54999923706055,1735170,2020-08-03
2020-08-10,49.54999923706055,49.54999923706055,51.400001525878906,48.5,49.70000076293945,1633987,2020-08-10
2020-08-17,58.099998474121094,58.099998474121094,60.95000076293945,49.099998474121094,49.95000076293945,8748050,2020-08-17
2020-08-24,56.95000076293945,56.95000076293945,62.29999923706055,53.75,57.29999923706055,6523154,2020-08-24
2020-08-31,53.099998474121094,53.099998474121094,58.900001525878906,51.29999923706055,56.900001525878906,1154634,2020-08-31
2020-09-07,55.20000076293945,55.20000076293945,56.95000076293945,50.0,53.0,2827706,2020-09-07
2020-09-14,52.900001525878906,52.900001525878906,56.20000076293945,51.650001525878906,55.900001525878906,2602655,2020-09-14
2020-09-21,49.099998474121094,49.099998474121094,53.599998474121094,47.04999923706055,53.25,1063099,2020-09-21
2020-09-28,50.849998474121094,50.849998474121094,54.900001525878906,49.099998474121094,49.349998474121094,1902077,2020-09-28
2020-10-05,49.79999923706055,49.79999923706055,52.349998474121094,49.5,51.5,762763,2020-10-05
2020-10-12,47.349998474121094,47.349998474121094,50.54999923706055,46.849998474121094,50.400001525878906,624331,2020-10-12
2020-10-19,49.0,49.0,49.79999923706055,47.45000076293945,48.25,606667,2020-10-19
2020-10-26,48.75,48.75,50.5,46.25,49.0,1395331,2020-10-26
2020-11-02,46.70000076293945,46.70000076293945,49.849998474121094,46.0,48.29999923706055,2158074,2020-11-02
2020-11-09,48.70000076293945,48.70000076293945,52.400001525878906,46.099998474121094,47.650001525878906,2881728,2020-11-09
2020-11-16,48.70000076293945,48.70000076293945,51.20000076293945,48.150001525878906,48.29999923706055,1431499,2020-11-16
2020-11-23,59.099998474121094,59.099998474121094,62.900001525878906,48.54999923706055,48.70000076293945,13032863,2020-11-23
2020-11-30,55.70000076293945,55.70000076293945,59.099998474121094,55.099998474121094,59.099998474121094,2069448,2020-11-30
2020-12-07,58.70000076293945,58.70000076293945,61.25,55.849998474121094,56.04999923706055,5323750,2020-12-07
2020-12-14,56.70000076293945,56.70000076293945,59.25,56.29999923706055,57.400001525878906,2139504,2020-12-14
2020-12-21,54.0,54.0,57.04999923706055,48.349998474121094,56.25,1968070,2020-12-21
2020-12-28,55.54999923706055,55.54999923706055,57.70000076293945,54.0,54.75,2478743,2020-12-28
2021-01-04,57.95000076293945,57.95000076293945,59.75,55.04999923706055,56.04999923706055,4214562,2021-01-04
2021-01-11,54.95000076293945,54.95000076293945,59.400001525878906,54.400001525878906,58.0,1980645,2021-01-11
2021-01-18,53.45000076293945,53.45000076293945,55.650001525878906,53.0,55.0,1169503,2021-01-18
2021-01-25,51.849998474121094,51.849998474121094,54.849998474121094,50.29999923706055,54.79999923706055,722500,2021-01-25
2021-02-01,52.349998474121094,52.349998474121094,53.349998474121094,51.5,52.150001525878906,2086340,2021-02-01
2021-02-08,50.29999923706055,50.29999923706055,53.5,49.599998474121094,52.70000076293945,2552629,2021-02-08
2021-02-15,51.25,51.25,52.04999923706055,50.099998474121094,51.45000076293945,2406282,2021-02-15
2021-02-22,52.25,52.25,53.349998474121094,50.25,51.400001525878906,1793119,2021-02-22
2021-03-01,52.25,52.25,55.79999923706055,51.900001525878906,52.70000076293945,6966548,2021-03-01
2021-03-08,51.099998474121094,51.099998474121094,53.0,50.650001525878906,52.650001525878906,1168493,2021-03-08
2021-03-15,48.650001525878906,48.650001525878906,52.5,47.0,50.599998474121094,1883085,2021-03-15
2021-03-22,46.29999923706055,46.29999923706055,49.650001525878906,45.79999923706055,49.0,1030177,2021-03-22
2021-03-29,47.95000076293945,47.95000076293945,48.400001525878906,45.04999923706055,46.29999923706055,838241,2021-03-29
2021-04-05,48.25,48.25,48.599998474121094,46.70000076293945,47.79999923706055,1011676,2021-04-05
2021-04-12,45.70000076293945,45.70000076293945,47.70000076293945,45.04999923706055,47.45000076293945,729772,2021-04-12
2021-04-19,44.650001525878906,44.650001525878906,45.849998474121094,43.0,45.0,746619,2021-04-19
2021-04-26,45.5,45.5,47.650001525878906,45.0,45.0,888505,2021-04-26
2021-05-03,47.04999923706055,47.04999923706055,49.79999923706055,44.650001525878906,45.29999923706055,2100632,2021-05-03
2021-05-10,47.04999923706055,47.04999923706055,49.150001525878906,46.70000076293945,47.95000076293945,1067557,2021-05-10
2021-05-17,51.900001525878906,51.900001525878906,53.70000076293945,46.75,47.849998474121094,3561480,2021-05-17
2021-05-24,54.04999923706055,54.04999923706055,57.20000076293945,51.5,52.29999923706055,6497352,2021-05-24
2021-05-31,53.5,53.5,56.20000076293945,52.849998474121094,54.099998474121094,3401151,2021-05-31
2021-06-07,59.150001525878906,59.150001525878906,60.5,53.5,53.95000076293945,19453336,2021-06-07
2021-06-14,56.79999923706055,56.79999923706055,59.900001525878906,54.29999923706055,59.400001525878906,6362342,2021-06-14
2021-06-21,56.70000076293945,56.70000076293945,60.45000076293945,55.099998474121094,55.75,12468205,2021-06-21
2021-06-28,53.650001525878906,53.650001525878906,57.75,52.599998474121094,57.150001525878906,6301915,2021-06-28
2021-07-05,54.70000076293945,54.70000076293945,57.900001525878906,53.75,54.04999923706055,7303967,2021-07-05
2021-07-12,56.650001525878906,56.650001525878906,58.400001525878906,54.20000076293945,55.0,7801518,2021-07-12
2021-07-19,63.04999923706055,63.04999923706055,64.0,54.599998474121094,55.900001525878906,17153167,2021-07-19
2021-07-26,64.8499984741211,64.8499984741211,69.4000015258789,61.099998474121094,65.5999984741211,23932374,2021-07-26
2021-08-02,62.75,62.75,65.9000015258789,58.349998474121094,65.0999984741211,5865937,2021-08-02
2021-08-09,58.04999923706055,58.04999923706055,65.5,54.150001525878906,63.150001525878906,5066850,2021-08-09
2021-08-16,54.95000076293945,54.95000076293945,60.599998474121094,54.5,60.0,2478516,2021-08-16
2021-08-23,55.04999923706055,55.04999923706055,56.849998474121094,53.5,56.5,1949756,2021-08-23
2021-08-30,57.54999923706055,57.54999923706055,59.900001525878906,55.5,55.5,2868679,2021-08-30
2021-09-06,59.70000076293945,59.70000076293945,62.900001525878906,57.599998474121094,58.0,6646447,2021-09-06
2021-09-13,57.349998474121094,57.349998474121094,60.75,56.599998474121094,60.0,1818605,2021-09-13
2021-09-20,59.25,59.25,61.25,56.0,56.0,4170190,2021-09-20
2021-09-27,60.0,60.0,61.25,57.400001525878906,59.04999923706055,2542939,2021-09-27
2021-10-04,66.5,66.5,67.0,59.45000076293945,60.70000076293945,8973776,2021-10-04
2021-10-11,64.19999694824219,64.19999694824219,68.44999694824219,63.099998474121094,67.44999694824219,5339473,2021-10-11
2021-10-18,63.400001525878906,63.400001525878906,67.44999694824219,60.04999923706055,64.4000015258789,5410358,2021-10-18
2021-10-25,59.70000076293945,59.70000076293945,64.3499984741211,58.349998474121094,63.04999923706055,1884742,2021-10-25
2021-11-01,71.8499984741211,71.8499984741211,75.0,60.099998474121094,60.25,6685856,2021-11-01
2021-11-08,79.3499984741211,79.3499984741211,88.0999984741211,76.0,77.0,21196105,2021-11-08
2021-11-15,85.19999694824219,85.19999694824219,94.4000015258789,82.19999694824219,82.55000305175781,13250886,2021-11-15
2021-11-22,88.75,88.75,94.0,78.0999984741211,82.0,9360058,2021-11-22
2021-11-29,106.8499984741211,106.8499984741211,112.80000305175781,82.9000015258789,87.5,26548798,2021-11-29
2021-12-06,129.6999969482422,129.6999969482422,134.89999389648438,100.30000305175781,107.0,24930586,2021-12-06
2021-12-13,118.4000015258789,118.4000015258789,138.5,117.0,132.0,13354540,2021-12-13
2021-12-20,121.44999694824219,121.44999694824219,127.3499984741211,105.30000305175781,116.94999694824219,6675399,2021-12-20
2021-12-27,125.8499984741211,125.8499984741211,131.89999389648438,122.0,125.4000015258789,5247805,2021-12-27
2022-01-03,152.1999969482422,152.1999969482422,164.39999389648438,124.5,126.0,16618827,2022-01-03
2022-01-10,151.4499969482422,151.4499969482422,164.0,146.25,153.5,6121157,2022-01-10
2022-01-17,152.64999389648438,152.64999389648438,169.85000610351562,150.4499969482422,152.1999969482422,7238881,2022-01-17
2022-01-24,147.5500030517578,147.5500030517578,156.0,132.0500030517578,153.39999389648438,4723304,2022-01-24
2022-01-31,146.5500030517578,146.5500030517578,154.89999389648438,143.3000030517578,148.75,2563494,2022-01-31
2022-02-07,132.5500030517578,132.5500030517578,148.14999389648438,128.5,147.0,2496547,2022-02-07
2022-02-14,157.25,157.25,174.4499969482422,138.85000610351562,141.5500030517578,16246228,2022-02-14
2022-02-21,147.64999389648438,147.64999389648438,163.89999389648438,138.4499969482422,156.0,8279044,2022-02-21
2022-02-28,151.39999389648438,151.39999389648438,157.5,143.0,148.64999389648438,2599546,2022-02-28
2022-03-07,168.9499969482422,168.9499969482422,181.6999969482422,142.1999969482422,148.0,9080367,2022-03-07
2022-03-14,161.5500030517578,161.5500030517578,171.9499969482422,158.64999389648438,168.25,3650086,2022-03-14
2022-03-21,161.5,161.5,174.89999389648438,156.75,161.5,4100787,2022-03-21
2022-03-28,169.4499969482422,169.4499969482422,172.3000030517578,155.8000030517578,161.8000030517578,3676179,2022-03-28
2022-04-04,194.5,194.5,198.89999389648438,167.0,171.25,14339000,2022-04-04
2022-04-11,217.0,217.0,221.9499969482422,196.0,196.10000610351562,11251147,2022-04-11
2022-04-18,211.75,211.75,233.0,205.0500030517578,212.0,7198598,2022-04-18
2022-04-25,212.0,212.0,231.8000030517578,205.10000610351562,210.0,5608569,2022-04-25
2022-05-02,203.3000030517578,203.3000030517578,220.5500030517578,191.0,211.0,2495532,2022-05-02
2022-05-09,177.10000610351562,177.10000610351562,202.14999389648438,162.0,197.0,4601438,2022-05-09
2022-05-16,189.85000610351562,189.85000610351562,198.8000030517578,173.39999389648438,177.10000610351562,3089719,2022-05-16
2022-05-23,186.5,186.5,193.4499969482422,171.25,190.6999969482422,2168749,2022-05-23
2022-05-30,240.8000030517578,240.8000030517578,249.5,187.75,188.1999969482422,10752444,2022-05-30
2022-06-06,251.9499969482422,251.9499969482422,259.5,227.1999969482422,240.0,5903662,2022-06-06
2022-06-13,234.5,234.5,264.70001220703125,230.5500030517578,244.39999389648438,6235726,2022-06-13
2022-06-20,211.0,211.0,227.64999389648438,191.10000610351562,225.0,5726218,2022-06-20
2022-06-27,227.5500030517578,227.5500030517578,238.9499969482422,214.14999389648438,218.60000610351562,3024659,2022-06-27
2022-07-04,252.6999969482422,252.6999969482422,256.0,227.64999389648438,229.9499969482422,3637702,2022-07-04
2022-07-11,254.39999389648438,254.39999389648438,283.0,243.5,252.10000610351562,5945385,2022-07-11
2022-07-18,261.0,261.0,271.95001220703125,255.0,255.6999969482422,2708014,2022-07-18
2022-07-25,248.25,248.25,260.0,239.25,258.0,1861194,2022-07-25
2022-08-01,270.75,270.75,275.6000061035156,248.0500030517578,248.25,3135666,2022-08-01
2022-08-08,305.1499938964844,305.1499938964844,313.3999938964844,271.25,271.45001220703125,5441104,2022-08-08
2022-08-15,320.79998779296875,320.79998779296875,337.20001220703125,302.0,305.1499938964844,3180877,2022-08-15
2022-08-22,319.95001220703125,319.95001220703125,345.0,312.0,319.1000061035156,3302086,2022-08-22
2022-08-29,318.3500061035156,318.3500061035156,330.54998779296875,304.04998779296875,314.0,1264252,2022-08-29
2022-09-05,357.29998779296875,357.29998779296875,370.8999938964844,318.6499938964844,319.70001220703125,5557189,2022-09-05
2022-09-12,340.54998779296875,340.54998779296875,375.6000061035156,328.0,360.5,2747322,2022-09-12
2022-09-19,341.70001220703125,341.70001220703125,358.95001220703125,328.6000061035156,345.0,1901413,2022-09-19
2022-09-26,333.70001220703125,333.70001220703125,348.0,299.54998779296875,334.20001220703125,2804650,2022-09-26
2022-10-03,345.1000061035156,345.1000061035156,354.0,323.1000061035156,329.8999938964844,1535383,2022-10-03
2022-10-10,336.5,336.5,354.95001220703125,325.0,338.0,1948441,2022-10-10
2022-10-17,336.1000061035156,336.1000061035156,359.8999938964844,331.20001220703125,339.20001220703125,1589938,2022-10-17
2022-10-24,319.3500061035156,319.3500061035156,347.0,311.0,347.0,1337570,2022-10-24
2022-10-31,301.75,301.75,320.29998779296875,287.75,315.75,2493856,2022-10-31
2022-11-07,285.54998779296875,285.54998779296875,309.25,272.0,303.5,1331897,2022-11-07
2022-11-14,280.3500061035156,280.3500061035156,302.3999938964844,260.3999938964844,284.5,2873228,2022-11-14
2022-11-21,316.25,316.25,329.5,270.0,279.6000061035156,3856318,2022-11-21
2022-11-28,304.8999938964844,304.8999938964844,318.6000061035156,293.29998779296875,316.25,2132234,2022-11-28
2022-12-05,286.1499938964844,286.1499938964844,312.29998779296875,285.04998779296875,306.95001220703125,749621,2022-12-05
2022-12-12,250.35000610351562,250.35000610351562,292.75,241.0,285.0,3937832,2022-12-12
2022-12-19,228.25,228.25,265.5,224.5500030517578,255.0,2691459,2022-12-19
2022-12-26,247.39999389648438,247.39999389648438,257.8999938964844,218.1999969482422,222.35000610351562,2327758,2022-12-26
2023-01-02,232.8000030517578,232.8000030517578,249.5,230.25,247.9499969482422,974238,2023-01-02
2023-01-09,239.3000030517578,239.3000030517578,242.39999389648438,219.0,235.4499969482422,3677051,2023-01-09
2023-01-16,253.25,253.25,258.8500061035156,232.10000610351562,240.9499969482422,3123499,2023-01-16
2023-01-23,231.5,231.5,254.8000030517578,228.35000610351562,254.8000030517578,1344935,2023-01-23
2023-01-30,240.39999389648438,240.39999389648438,261.5,221.0,234.9499969482422,2174499,2023-01-30
2023-02-06,225.89999389648438,225.89999389648438,245.3000030517578,223.0,242.85000610351562,1602675,2023-02-06
2023-02-13,272.95001220703125,272.95001220703125,274.8999938964844,221.75,228.0,9738389,2023-02-13
2023-02-20,286.75,286.75,295.0,273.75,275.0,7734144,2023-02-20
2023-02-27,267.79998779296875,267.79998779296875,287.8999938964844,260.6000061035156,286.79998779296875,3485670,2023-02-27
2023-03-06,267.3500061035156,267.3500061035156,274.95001220703125,256.6499938964844,269.1000061035156,2341743,2023-03-06
2023-03-13,277.79998779296875,277.79998779296875,280.95001220703125,252.14999389648438,264.0,3888254,2023-03-13
2023-03-20,259.5,259.5,279.70001220703125,256.0,275.0,2816678,2023-03-20
2023-03-27,34.849998474121094,34.849998474121094,272.95001220703125,31.350000381469727,259.8999938964844,5429843,2023-03-27
2023-04-03,31.149999618530273,31.149999618530273,34.79999923706055,29.899999618530273,34.79999923706055,1936289,2023-04-03
2023-04-10,33.400001525878906,33.400001525878906,34.25,31.149999618530273,32.400001525878906,2345910,2023-04-10
2023-04-17,60.29999923706055,60.29999923706055,60.29999923706055,33.5,35.04999923706055,26854858,2023-04-17
2023-04-24,65.94999694824219,65.94999694824219,73.05000305175781,62.5,63.0,6915017,2023-04-24
2023-05-01,65.5999984741211,65.5999984741211,65.94999694824219,57.349998474121094,65.94999694824219,10160510,2023-05-01
2023-05-08,58.650001525878906,58.650001525878906,68.8499984741211,58.099998474121094,68.8499984741211,12070320,2023-05-08
2023-05-15,61.75,61.75,65.0,55.75,58.650001525878906,8233192,2023-05-15
2023-05-22,57.04999923706055,57.04999923706055,64.0,56.599998474121094,61.75,2833393,2023-05-22
2023-05-29,50.45000076293945,50.45000076293945,56.0,46.150001525878906,54.20000076293945,3244612,2023-05-29
2023-06-05,52.400001525878906,52.400001525878906,55.45000076293945,50.5,50.5,2495780,2023-06-05
2023-06-12,51.849998474121094,51.849998474121094,53.0,51.099998474121094,53.0,1084290,2023-06-12
2023-06-19,50.150001525878906,50.150001525878906,52.400001525878906,49.900001525878906,52.0,794678,2023-06-19
2023-06-26,48.900001525878906,48.900001525878906,51.099998474121094,48.0,51.04999923706055,539219,2023-06-26
2023-07-03,49.95000076293945,49.95000076293945,53.0,49.45000076293945,49.95000076293945,794584,2023-07-03
2023-07-10,48.599998474121094,48.599998474121094,50.0,45.5,49.5,883060,2023-07-10
2023-07-17,51.75,51.75,52.25,47.099998474121094,48.400001525878906,1706991,2023-07-17
2023-07-24,47.599998474121094,47.599998474121094,51.70000076293945,46.650001525878906,51.70000076293945,1354456,2023-07-24
2023-07-31,47.5,47.5,49.25,46.900001525878906,47.599998474121094,895459,2023-07-31
2023-08-07,46.599998474121094,46.599998474121094,50.0,45.0,47.900001525878906,1664290,2023-08-07
2023-08-14,42.29999923706055,42.29999923706055,46.400001525878906,41.70000076293945,45.0,2398863,2023-08-14
2023-08-21,45.54999923706055,45.54999923706055,48.900001525878906,42.150001525878906,42.29999923706055,3548777,2023-08-21
2023-08-28,44.849998474121094,44.849998474121094,46.099998474121094,43.900001525878906,45.150001525878906,1952126,2023-08-28
2023-09-04,45.849998474121094,45.849998474121094,47.25,44.70000076293945,45.400001525878906,2422697,2023-09-04
2023-09-11,44.349998474121094,44.349998474121094,45.900001525878906,43.79999923706055,45.25,1901662,2023-09-11
2023-09-18,43.599998474121094,43.599998474121094,45.599998474121094,43.20000076293945,45.599998474121094,991425,2023-09-18
2023-09-25,44.20000076293945,44.20000076293945,44.70000076293945,42.79999923706055,43.5,1527644,2023-09-25
2023-10-02,50.45000076293945,50.45000076293945,50.45000076293945,44.0,44.20000076293945,9434330,2023-10-02
2023-10-09,48.400001525878906,48.400001525878906,50.29999923706055,46.099998474121094,49.0,8871089,2023-10-09
2023-10-16,49.650001525878906,49.650001525878906,54.099998474121094,48.0,49.0,10985425,2023-10-16
2023-10-23,46.75,46.75,49.650001525878906,44.20000076293945,49.650001525878906,2889219,2023-10-23
2023-10-30,48.29999923706055,48.29999923706055,49.599998474121094,46.0,47.04999923706055,2254256,2023-10-30
2023-11-06,46.150001525878906,46.150001525878906,48.400001525878906,44.400001525878906,44.400001525878906,2574836,2023-11-06
2023-11-13,45.599998474121094,45.599998474121094,46.650001525878906,45.5,46.5,1459820,2023-11-13
2023-11-20,45.25,45.25,46.45000076293945,45.099998474121094,46.400001525878906,1300872,2023-11-20
2023-11-27,45.349998474121094,45.349998474121094,45.900001525878906,44.5,45.25,1147656,2023-11-27
2023-12-04,47.650001525878906,47.650001525878906,49.349998474121094,44.849998474121094,45.849998474121094,4930920,2023-12-04
2023-12-11,47.599998474121094,47.599998474121094,48.900001525878906,45.900001525878906,48.5,3261018,2023-12-11
2023-12-18,47.349998474121094,47.349998474121094,49.20000076293945,43.75,48.5,3448396,2023-12-18
2023-12-25,46.29999923706055,46.29999923706055,47.849998474121094,46.0,47.349998474121094,1116966,2023-12-25
2024-01-01,55.75,55.75,56.599998474121094,46.29999923706055,46.29999923706055,25470059,2024-01-01
2024-01-08,57.29999923706055,57.29999923706055,60.650001525878906,54.70000076293945,59.400001525878906,22404995,2024-01-08
2024-01-15,61.599998474121094,61.599998474121094,63.599998474121094,55.25,57.70000076293945,31084196,2024-01-15
2024-01-22,59.400001525878906,59.400001525878906,62.0,56.349998474121094,61.599998474121094,9593186,2024-01-22
2024-01-29,56.849998474121094,56.849998474121094,63.099998474121094,56.0,59.900001525878906,10452837,2024-01-29
2024-02-05,52.900001525878906,52.900001525878906,56.5,49.29999923706055,56.5,1657955,2024-02-05
2024-02-12,50.04999923706055,50.04999923706055,53.70000076293945,47.75,52.5,1295878,2024-02-12
2024-02-19,49.5,49.5,51.70000076293945,48.70000076293945,51.70000076293945,799843,2024-02-19
2024-02-26,49.79999923706055,49.79999923706055,50.45000076293945,45.95000076293945,49.95000076293945,730623,2024-02-26
2024-03-04,49.29999923706055,49.29999923706055,53.900001525878906,48.75,53.900001525878906,650291,2024-03-04
2024-03-11,45.599998474121094,45.599998474121094,49.900001525878906,42.0,49.29999923706055,850845,2024-03-11
2024-03-18,46.0,46.0,47.400001525878906,44.54999923706055,45.599998474121094,632593,2024-03-18
2024-03-25,42.79999923706055,42.79999923706055,46.400001525878906,42.599998474121094,46.0,1042219,2024-03-25
2024-04-01,47.79999923706055,47.79999923706055,48.20000076293945,43.599998474121094,43.599998474121094,822576,2024-04-01
2024-04-08,46.45000076293945,46.45000076293945,48.75,46.0,48.099998474121094,308804,2024-04-08
2024-04-15,44.79999923706055,44.79999923706055,45.849998474121094,43.79999923706055,44.70000076293945,376073,2024-04-15
2024-04-22,47.75,47.75,48.45000076293945,45.0,45.25,977368,2024-04-22
2024-04-29,46.25,46.25,48.900001525878906,46.150001525878906,48.5,590433,2024-04-29
2024-05-06,44.599998474121094,44.599998474121094,46.95000076293945,44.099998474121094,46.400001525878906,658658,2024-05-06
2024-05-13,45.5,45.5,45.849998474121094,43.70000076293945,45.0,603418,2024-05-13
2024-05-20,45.349998474121094,45.349998474121094,46.70000076293945,45.0,45.400001525878906,646940,2024-05-20
2024-05-27,42.45000076293945,42.45000076293945,46.900001525878906,41.599998474121094,46.900001525878906,1270844,2024-05-27
2024-06-03,43.150001525878906,43.150001525878906,43.79999923706055,39.54999923706055,43.79999923706055,1571714,2024-06-03
2024-06-10,44.16999816894531,44.16999816894531,45.38999938964844,42.810001373291016,43.95000076293945,1122180,2024-06-10
2024-06-17,46.02000045776367,46.02000045776367,46.900001525878906,43.709999084472656,44.16999816894531,1635822,2024-06-17
2024-06-24,44.029998779296875,44.029998779296875,46.290000915527344,43.25,45.90999984741211,1009204,2024-06-24
2024-07-01,46.040000915527344,46.040000915527344,49.70000076293945,43.25,44.04999923706055,5927498,2024-07-01
2024-07-08,46.459999084472656,46.459999084472656,48.20000076293945,44.5,45.54999923706055,2056874,2024-07-08
2024-07-15,44.810001373291016,44.810001373291016,47.5,44.63999938964844,46.400001525878906,1066175,2024-07-15
2024-07-22,46.779998779296875,46.779998779296875,48.95000076293945,43.02000045776367,44.59000015258789,3715332,2024-07-22
2024-07-29,46.16999816894531,46.16999816894531,49.0,45.560001373291016,47.470001220703125,2346710,2024-07-29
2024-08-05,44.45000076293945,44.45000076293945,45.88999938964844,43.79999923706055,44.310001373291016,1303453,2024-08-05
2024-08-12,43.279998779296875,43.279998779296875,45.68000030517578,42.599998474121094,44.5,815254,2024-08-12
2024-08-19,45.31999969482422,45.31999969482422,47.06999969482422,43.40999984741211,43.58000183105469,1620782,2024-08-19
2024-08-26,43.84000015258789,43.84000015258789,45.650001525878906,43.5,45.650001525878906,1035177,2024-08-26
2024-09-02,43.400001525878906,43.400001525878906,44.77000045776367,43.25,43.9900016784668,759140,2024-09-02
2024-09-09,43.66999816894531,43.66999816894531,44.31999969482422,42.599998474121094,43.29999923706055,794976,2024-09-09
2024-09-16,44.27000045776367,44.27000045776367,47.9900016784668,43.5,43.70000076293945,3713277,2024-09-16
2024-09-23,44.36000061035156,44.36000061035156,46.900001525878906,44.099998474121094,44.88999938964844,1308639,2024-09-23
2024-09-30,44.459999084472656,44.459999084472656,46.08000183105469,43.36000061035156,44.04999923706055,799958,2024-09-30
2024-10-07,42.72999954223633,42.72999954223633,44.88999938964844,42.0,44.25,709754,2024-10-07
2024-10-14,42.720001220703125,42.720001220703125,45.0,42.5,42.72999954223633,1067217,2024-10-14
2024-10-21,39.900001525878906,39.900001525878906,42.97999954223633,39.0,42.75,671204,2024-10-21
2024-10-28,42.310001373291016,42.310001373291016,44.79999923706055,39.29999923706055,40.4900016784668,1074214,2024-10-28
2024-11-04,40.790000915527344,40.790000915527344,42.56999969482422,40.20000076293945,42.0099983215332,633512,2024-11-04
2024-11-11,38.939998626708984,38.939998626708984,40.84000015258789,38.45000076293945,40.790000915527344,430963,2024-11-11
2024-11-18,37.91999816894531,37.91999816894531,39.40999984741211,37.380001068115234,39.400001525878906,455226,2024-11-18
2024-11-25,38.95000076293945,38.95000076293945,39.38999938964844,37.5,38.900001525878906,740184,2024-11-25
2024-12-02,39.15999984741211,39.15999984741211,40.560001373291016,38.599998474121094,38.900001525878906,1008290,2024-12-02
2024-12-09,39.11000061035156,39.11000061035156,40.9900016784668,38.5099983215332,38.61000061035156,875259,2024-12-09
2024-12-16,37.349998474121094,37.349998474121094,39.099998474121094,37.20000076293945,38.400001525878906,831523,2024-12-16
2024-12-23,37.529998779296875,37.529998779296875,38.650001525878906,36.54999923706055,37.349998474121094,541418,2024-12-23
2024-12-30,38.540000915527344,38.540000915527344,39.20000076293945,37.349998474121094,38.0,618977,2024-12-30
2025-01-06,35.040000915527344,35.040000915527344,38.97999954223633,34.959999084472656,38.70000076293945,615710,2025-01-06
2025-01-13,35.939998626708984,35.939998626708984,36.75,33.849998474121094,35.040000915527344,458801,2025-01-13
2025-01-20,35.130001068115234,35.130001068115234,36.560001373291016,34.5099983215332,36.400001525878906,297611,2025-01-20
2025-01-27,38.290000915527344,38.290000915527344,38.290000915527344,30.6200008392334,34.380001068115234,6473176,2025-01-27
2025-02-03,37.869998931884766,37.869998931884766,44.63999938964844,36.2599983215332,38.150001525878906,11380199,2025-02-03
2025-02-10,32.189998626708984,32.189998626708984,37.7599983215332,31.84000015258789,37.75,1674094,2025-02-10
2025-02-17,33.470001220703125,33.470001220703125,34.060001373291016,30.40999984741211,32.119998931884766,1050351,2025-02-17
2025-02-24,30.100000381469727,30.100000381469727,33.470001220703125,29.510000228881836,33.470001220703125,667939,2025-02-24
2025-03-03,31.229999542236328,31.229999542236328,31.6299991607666,27.389999389648438,30.799999237060547,1247026,2025-03-03
2025-03-10,28.399999618530273,28.399999618530273,31.489999771118164,28.010000228881836,31.239999771118164,641089,2025-03-10
2025-03-17,30.360000610351562,30.360000610351562,31.75,28.0,28.40999984741211,988376,2025-03-17
2025-03-24,26.860000610351562,26.860000610351562,31.09000015258789,25.549999237060547,30.31999969482422,1774683,2025-03-24
2025-03-31,28.299999237060547,28.299999237060547,29.579999923706055,26.860000610351562,26.860000610351562,619291,2025-03-31
2025-04-07,28.34000015258789,28.34000015258789,28.790000915527344,25.030000686645508,25.049999237060547,466054,2025-04-07
2025-04-14,29.719999313354492,29.719999313354492,29.809999465942383,28.34000015258789,28.34000015258789,367049,2025-04-14
2025-04-21,30.1200008392334,30.1200008392334,32.54999923706055,29.43000030517578,29.5,1167669,2025-04-21
2025-04-28,29.200000762939453,29.200000762939453,30.600000381469727,28.989999771118164,30.079999923706055,403249,2025-04-28
2025-05-05,28.25,28.25,31.100000381469727,27.950000762939453,28.799999237060547,807040,2025-05-05
2025-05-12,31.110000610351562,31.110000610351562,31.440000534057617,28.700000762939453,28.700000762939453,530097,2025-05-12
2025-05-19,32.18000030517578,32.18000030517578,33.18000030517578,30.860000610351562,31.25,958475,2025-05-19
2025-05-26,31.09000015258789,31.09000015258789,32.099998474121094,30.899999618530273,32.099998474121094,559419,2025-05-26
2025-06-02,30.6200008392334,30.6200008392334,31.290000915527344,30.010000228881836,31.079999923706055,467143,2025-06-02
2025-06-09,30.610000610351562,30.610000610351562,32.939998626708984,30.260000228881836,30.5,755839,2025-06-09
2025-06-16,31.190000534057617,31.190000534057617,33.560001373291016,28.100000381469727,30.549999237060547,1896760,2025-06-16
2025-06-23,32.33000183105469,32.33000183105469,33.900001525878906,30.25,30.989999771118164,2446006,2025-06-23
2025-06-30,32.65999984741211,32.65999984741211,33.130001068115234,31.5,32.650001525878906,1011745,2025-06-30
2025-07-07,33.599998474121094,33.599998474121094,35.63999938964844,32.5,32.79999923706055,2257769,2025-07-07
2025-07-14,32.849998474121094,32.849998474121094,33.79999923706055,32.70000076293945,33.38999938964844,216492,2025-07-14
